dictionarySeq,tagCategory,tagField,tagInterfaceFlag,tagPrompt
17430,Chem_shift_reference,Carbon_shifts_flag,SFAV-P,Carbon shifts flag
17440,Chem_shift_reference,Nitrogen_shifts_flag,SFAV-P,Nitrogen shifts flag
17450,Chem_shift_reference,Phosphorus_shifts_flag,?,?
17460,Chem_shift_reference,Other_shifts_flag,?,?
17470,Chem_shift_reference,Details,?,?
17480,Chem_shift_ref,Atom_type,C,Atom type
17490,Chem_shift_ref,Atom_isotope_number,C,Isotope number
17500,Chem_shift_ref,Mol_common_name,C,Reference molecule name
17510,Chem_shift_ref,Atom_group,?,?
17520,Chem_shift_ref,Concentration_val,?,?
17530,Chem_shift_ref,Concentration_units,?,?
17540,Chem_shift_ref,Solvent,?,?
17550,Chem_shift_ref,Rank,?,?
17560,Chem_shift_ref,Chem_shift_units,?,?
17570,Chem_shift_ref,Chem_shift_val,?,?
17580,Chem_shift_ref,Ref_method,SFAV-P,Reference method
17590,Chem_shift_ref,Ref_type,SFAV-P,Reference type
17600,Chem_shift_ref,Indirect_shift_ratio,C,Indirect shift ratio
17610,Chem_shift_ref,External_ref_loc,?,?
17620,Chem_shift_ref,External_ref_sample_geometry,?,?
17630,Chem_shift_ref,External_ref_axis,?,?
17640,Chem_shift_ref,Indirect_shift_ratio_cit_ID,?,?
17650,Chem_shift_ref,Indirect_shift_ratio_cit_label,?,?
17660,Chem_shift_ref,Ref_correction_type,?,?
17670,Chem_shift_ref,Correction_val,?,?
17680,Chem_shift_ref,Correction_val_cit_ID,?,?
17690,Chem_shift_ref,Correction_val_cit_label,?,?
17700,Chem_shift_ref,Sf_ID,?,?
17710,Chem_shift_ref,Entry_ID,C,Entry ID
17720,Chem_shift_ref,Chem_shift_reference_ID,?,?
17730,Assigned_chem_shift_list,Sf_category,?,?
17740,Assigned_chem_shift_list,Sf_framecode,?,?
17750,Assigned_chem_shift_list,Entry_ID,C,Entry ID
17760,Assigned_chem_shift_list,Sf_ID,?,?
17770,Assigned_chem_shift_list,ID,C,Assigned chemical shift list ID
17780,Assigned_chem_shift_list,Data_file_name,?,?
17790,Assigned_chem_shift_list,Sample_condition_list_ID,?,?
17800,Assigned_chem_shift_list,Sample_condition_list_label,?,?
17810,Assigned_chem_shift_list,Chem_shift_reference_ID,?,?
17820,Assigned_chem_shift_list,Chem_shift_reference_label,?,?
17830,Assigned_chem_shift_list,Chem_shift_1H_err,?,?
17840,Assigned_chem_shift_list,Chem_shift_13C_err,?,?
17850,Assigned_chem_shift_list,Chem_shift_15N_err,?,?
17860,Assigned_chem_shift_list,Chem_shift_31P_err,?,?
17870,Assigned_chem_shift_list,Chem_shift_2H_err,?,?
17880,Assigned_chem_shift_list,Chem_shift_19F_err,?,?
17890,Assigned_chem_shift_list,Error_derivation_method,?,?
17900,Assigned_chem_shift_list,Details,?,?
17910,Assigned_chem_shift_list,Text_data_format,?,?
17920,Assigned_chem_shift_list,Text_data,?,?
17930,Chem_shift_experiment,Experiment_ID,?,?
17940,Chem_shift_experiment,Experiment_name,SFAV-P,Experiment name
17950,Chem_shift_experiment,Sample_ID,?,?
17960,Chem_shift_experiment,Sample_label,?,?
17970,Chem_shift_experiment,Sample_state,C,Sample state (isotropic; anisotropic)
17980,Chem_shift_experiment,Sf_ID,?,?
17990,Chem_shift_experiment,Entry_ID,C,Entry ID
18000,Chem_shift_experiment,Assigned_chem_shift_list_ID,?,?
18010,Systematic_chem_shift_offset,Type,?,?
18020,Systematic_chem_shift_offset,Atom_type,?,?
18030,Systematic_chem_shift_offset,Atom_isotope_number,?,?
18040,Systematic_chem_shift_offset,Val,?,?
18050,Systematic_chem_shift_offset,Val_err,?,?
18060,Systematic_chem_shift_offset,Sf_ID,?,?
18070,Systematic_chem_shift_offset,Entry_ID,?,?
18080,Systematic_chem_shift_offset,Assigned_chem_shift_list_ID,?,?
18090,Chem_shift_software,Software_ID,?,?
18100,Chem_shift_software,Software_label,C,Software label
18110,Chem_shift_software,Method_ID,?,?
18120,Chem_shift_software,Method_label,?,?
18130,Chem_shift_software,Sf_ID,?,?
18140,Chem_shift_software,Entry_ID,C,Entry ID
18150,Chem_shift_software,Assigned_chem_shift_list_ID,?,?
18160,Atom_chem_shift,ID,C,Atom chemical shift ID
18170,Atom_chem_shift,Assembly_atom_ID,?,?
18180,Atom_chem_shift,Entity_assembly_ID,?,?
18190,Atom_chem_shift,Entity_ID,C,Molecular entity ID
18200,Atom_chem_shift,Comp_index_ID,C,Residue sequence number
18210,Atom_chem_shift,Seq_ID,?,?
18220,Atom_chem_shift,Comp_ID,C,Compound code (ALA; DT; U)
18230,Atom_chem_shift,Atom_ID,C,Atom name (HB2)
18240,Atom_chem_shift,Atom_type,C,Atom type (H; C; N; P)
18250,Atom_chem_shift,Atom_isotope_number,C,Atom isotope number
18260,Atom_chem_shift,Val,C,Chemical shift value
18270,Atom_chem_shift,Val_err,C,Chemical shift value error
18280,Atom_chem_shift,Assign_fig_of_merit,?,?
18290,Atom_chem_shift,Ambiguity_code,SFAV-P,Ambiguity code
18300,Atom_chem_shift,Occupancy,?,?
18310,Atom_chem_shift,Resonance_ID,?,?
18320,Atom_chem_shift,Auth_entity_assembly_ID,?,?
18330,Atom_chem_shift,Auth_asym_ID,?,?
18340,Atom_chem_shift,Auth_seq_ID,?,?
18350,Atom_chem_shift,Auth_comp_ID,?,?
18360,Atom_chem_shift,Auth_atom_ID,?,?
18370,Atom_chem_shift,PDB_record_ID,?,?
18380,Atom_chem_shift,PDB_model_num,?,?
18390,Atom_chem_shift,PDB_strand_ID,?,?
18400,Atom_chem_shift,PDB_ins_code,?,?
18410,Atom_chem_shift,PDB_residue_no,?,?
18420,Atom_chem_shift,PDB_residue_name,?,?
18430,Atom_chem_shift,PDB_atom_name,?,?
18440,Atom_chem_shift,Original_PDB_strand_ID,?,?
18450,Atom_chem_shift,Original_PDB_residue_no,?,?
18460,Atom_chem_shift,Original_PDB_residue_name,?,?
18470,Atom_chem_shift,Original_PDB_atom_name,?,?
18480,Atom_chem_shift,Details,?,?
18490,Atom_chem_shift,Sf_ID,?,?
18500,Atom_chem_shift,Entry_ID,C,Entry ID
18510,Atom_chem_shift,Assigned_chem_shift_list_ID,?,?
18520,Ambiguous_atom_chem_shift,Ambiguous_shift_set_ID,?,?
18530,Ambiguous_atom_chem_shift,Atom_chem_shift_ID,?,?
18540,Ambiguous_atom_chem_shift,Sf_ID,?,?
18550,Ambiguous_atom_chem_shift,Entry_ID,?,?
18560,Ambiguous_atom_chem_shift,Assigned_chem_shift_list_ID,?,?
18570,Coupling_constant_list,Sf_category,?,?
18580,Coupling_constant_list,Sf_framecode,?,?
18590,Coupling_constant_list,Entry_ID,C,Entry ID
18600,Coupling_constant_list,Sf_ID,?,?
18610,Coupling_constant_list,ID,C,Coupling constant list ID
18620,Coupling_constant_list,Data_file_name,?,?
18630,Coupling_constant_list,Sample_condition_list_ID,?,?
18640,Coupling_constant_list,Sample_condition_list_label,?,?
18650,Coupling_constant_list,Spectrometer_frequency_1H,?,?
18660,Coupling_constant_list,Details,?,?
18670,Coupling_constant_list,Text_data_format,?,?
18680,Coupling_constant_list,Text_data,?,?
18690,Coupling_constant_experiment,Experiment_ID,?,?
18700,Coupling_constant_experiment,Experiment_name,?,?
18710,Coupling_constant_experiment,Sample_ID,?,?
18720,Coupling_constant_experiment,Sample_label,?,?
18730,Coupling_constant_experiment,Sample_state,?,?
18740,Coupling_constant_experiment,Sf_ID,?,?
18750,Coupling_constant_experiment,Entry_ID,?,?
18760,Coupling_constant_experiment,Coupling_constant_list_ID,?,?
18770,Coupling_constant_software,Software_ID,?,?
18780,Coupling_constant_software,Software_label,C,Software label
18790,Coupling_constant_software,Method_ID,?,?
18800,Coupling_constant_software,Method_label,?,?
18810,Coupling_constant_software,Sf_ID,?,?
18820,Coupling_constant_software,Entry_ID,C,Entry ID
18830,Coupling_constant_software,Coupling_constant_list_ID,?,?
18840,Coupling_constant,ID,C,Coupling constant ID
18850,Coupling_constant,Code,C,Coupling consant code (3JHNHA)
18860,Coupling_constant,Assembly_atom_ID_1,?,?
18870,Coupling_constant,Entity_assembly_ID_1,?,?
18880,Coupling_constant,Entity_ID_1,?,?
18890,Coupling_constant,Comp_index_ID_1,C,Residue sequence number one
18900,Coupling_constant,Seq_ID_1,?,?
18910,Coupling_constant,Comp_ID_1,C,Chemical compound one
18920,Coupling_constant,Atom_ID_1,C,Atom name one
18930,Coupling_constant,Atom_type_1,?,?
18940,Coupling_constant,Atom_isotope_number_1,?,?
18950,Coupling_constant,Ambiguity_code_1,?,?
18960,Coupling_constant,Assembly_atom_ID_2,?,?
18970,Coupling_constant,Entity_assembly_ID_2,?,?
18980,Coupling_constant,Entity_ID_2,?,?
18990,Coupling_constant,Comp_index_ID_2,C,Residue sequence number two
19000,Coupling_constant,Seq_ID_2,?,?
19010,Coupling_constant,Comp_ID_2,C,Chemical compound two
19020,Coupling_constant,Atom_ID_2,C,Atom name two
19030,Coupling_constant,Atom_type_2,?,?
19040,Coupling_constant,Atom_isotope_number_2,?,?
19050,Coupling_constant,Ambiguity_code_2,?,?
19060,Coupling_constant,Val,C,Coupling constant value
19070,Coupling_constant,Val_min,?,Mininum value
19080,Coupling_constant,Val_max,?,Maximum value
19090,Coupling_constant,Val_err,C,Coupling constant value error
19100,Coupling_constant,Resonance_ID_1,?,?
19110,Coupling_constant,Resonance_ID_2,?,?
19120,Coupling_constant,Auth_entity_assembly_ID_1,?,?
19130,Coupling_constant,Auth_seq_ID_1,?,?
19140,Coupling_constant,Auth_comp_ID_1,?,?
19150,Coupling_constant,Auth_atom_ID_1,?,?
19160,Coupling_constant,Auth_entity_assembly_ID_2,?,?
19170,Coupling_constant,Auth_seq_ID_2,?,?
19180,Coupling_constant,Auth_comp_ID_2,?,?
19190,Coupling_constant,Auth_atom_ID_2,?,?
19200,Coupling_constant,Details,?,?
19210,Coupling_constant,Sf_ID,?,?
19220,Coupling_constant,Entry_ID,C,Entry ID
19230,Coupling_constant,Coupling_constant_list_ID,?,?
19240,Spectral_peak_list,Sf_category,?,?
19250,Spectral_peak_list,Sf_framecode,?,?
19260,Spectral_peak_list,Entry_ID,C,Entry ID
19270,Spectral_peak_list,Sf_ID,?,?
19280,Spectral_peak_list,ID,C,ID
19290,Spectral_peak_list,Data_file_name,?,?
19300,Spectral_peak_list,Sample_ID,?,?
19310,Spectral_peak_list,Sample_label,?,?
19320,Spectral_peak_list,Sample_condition_list_ID,?,?
19330,Spectral_peak_list,Sample_condition_list_label,?,?
19340,Spectral_peak_list,Experiment_ID,C,Experiment ID
19350,Spectral_peak_list,Experiment_name,SFAV-P,Experiment name
19360,Spectral_peak_list,Number_of_spectral_dimensions,?,?
19370,Spectral_peak_list,Details,?,?
19380,Spectral_peak_list,Text_data_format,?,?
19390,Spectral_peak_list,Text_data,?,?
19400,Spectral_dim,ID,?,?
19410,Spectral_dim,Atom_type,?,?
19420,Spectral_dim,Atom_isotope_number,?,?
19430,Spectral_dim,Spectral_region,?,?
19440,Spectral_dim,Magnetization_linkage_ID,?,?
19450,Spectral_dim,Sweep_width,?,?
19460,Spectral_dim,Encoding_code,?,?
19470,Spectral_dim,Encoded_source_dimension_ID,?,?
19480,Spectral_dim,Sf_ID,?,?
19490,Spectral_dim,Entry_ID,?,?
19500,Spectral_dim,Spectral_peak_list_ID,?,?
19510,Spectral_peak_software,Software_ID,?,?
19520,Spectral_peak_software,Software_label,C,Software label
19530,Spectral_peak_software,Method_ID,?,?
19540,Spectral_peak_software,Method_label,?,?
19550,Spectral_peak_software,Sf_ID,?,?
19560,Spectral_peak_software,Entry_ID,C,Entry ID
19570,Spectral_peak_software,Spectral_peak_list_ID,?,?
19580,Peak,ID,?,?
19590,Peak,Figure_of_merit,?,?
19600,Peak,Details,?,?
19610,Peak,Sf_ID,?,?
19620,Peak,Entry_ID,?,?
19630,Peak,Spectral_peak_list_ID,?,?
19640,Peak_general_char,Peak_ID,?,?
19650,Peak_general_char,Intensity_val,?,?
19660,Peak_general_char,Intensity_val_err,?,?
19670,Peak_general_char,Measurement_method,?,?
19680,Peak_general_char,Sf_ID,?,?
19690,Peak_general_char,Entry_ID,?,?
19700,Peak_general_char,Spectral_peak_list_ID,?,?
19710,Peak_char,Peak_ID,?,?
19720,Peak_char,Spectral_dim_ID,?,?
19730,Peak_char,Chem_shift_val,?,?
19740,Peak_char,Chem_shift_val_err,?,?
19750,Peak_char,Line_width_val,?,?
19760,Peak_char,Line_width_val_err,?,?
19770,Peak_char,Phase_val,?,?
19780,Peak_char,Phase_val_err,?,?
19790,Peak_char,Decay_rate_val,?,?
19800,Peak_char,Decay_rate_val_err,?,?
19810,Peak_char,Coupling_pattern,?,?
19820,Peak_char,Bounding_box_upper_val,?,?
19830,Peak_char,Bounding_box_lower_val,?,?
19840,Peak_char,Bounding_box_range_val,?,?
19850,Peak_char,Details,?,?
19860,Peak_char,Derivation_method_ID,?,?
19870,Peak_char,Sf_ID,?,?
19880,Peak_char,Entry_ID,?,?
19890,Peak_char,Spectral_peak_list_ID,?,?
19900,Peak_contribution,ID,?,?
19910,Peak_contribution,Contribution_fractional_val,?,?
19920,Peak_contribution,Sf_ID,?,?
19930,Peak_contribution,Entry_ID,?,?
19940,Peak_contribution,Spectral_peak_list_ID,?,?
19950,Assigned_peak_chem_shift,Peak_ID,?,?
19960,Assigned_peak_chem_shift,Spectral_dim_ID,?,?
19970,Assigned_peak_chem_shift,Peak_contribution_ID,?,?
19980,Assigned_peak_chem_shift,Set_ID,?,?
19990,Assigned_peak_chem_shift,Magnetization_linkage_ID,?,?
20000,Assigned_peak_chem_shift,Assembly_atom_ID,?,?
20010,Assigned_peak_chem_shift,Val,?,?
20020,Assigned_peak_chem_shift,Figure_of_merit,?,?
20030,Assigned_peak_chem_shift,Assigned_chem_shift_list_ID,?,?
20040,Assigned_peak_chem_shift,Atom_chem_shift_ID,?,?
20050,Assigned_peak_chem_shift,Entity_assembly_ID,?,?
20060,Assigned_peak_chem_shift,Entity_ID,?,?
20070,Assigned_peak_chem_shift,Comp_index_ID,?,?
20080,Assigned_peak_chem_shift,Comp_ID,?,?
20090,Assigned_peak_chem_shift,Atom_ID,?,?
20100,Assigned_peak_chem_shift,Auth_atom peak_num,?,?
20110,Assigned_peak_chem_shift,Auth_entity_ID,?,?
20120,Assigned_peak_chem_shift,Auth_seq_ID,?,?
20130,Assigned_peak_chem_shift,Auth_comp_ID,?,?
20140,Assigned_peak_chem_shift,Auth_atom_ID,?,?
20150,Assigned_peak_chem_shift,Auth_amb_atom_grp_ID,?,?
20160,Assigned_peak_chem_shift,Resonance_ID,?,?
20170,Assigned_peak_chem_shift,Details,?,?
20180,Assigned_peak_chem_shift,Sf_ID,?,?
20190,Assigned_peak_chem_shift,Entry_ID,?,?
20200,Assigned_peak_chem_shift,Spectral_peak_list_ID,?,?
20210,Spectral_transition,ID,C,Spectral transition ID
20220,Spectral_transition,Figure_of_merit,C,Figure of merit
20230,Spectral_transition,Details,?,?
20240,Spectral_transition,Sf_ID,?,?
20250,Spectral_transition,Entry_ID,C,Entry ID
20260,Spectral_transition,Spectral_peak_list_ID,?,?
20270,Spectral_transition_general_char,Spectral_transition_ID,C,Spectral transition ID
20280,Spectral_transition_general_char,Intensity_val,C,Intensity value
20290,Spectral_transition_general_char,Intensity_val_err,C,Intensity value error
20300,Spectral_transition_general_char,Measurement_method,C,Measurement method
20310,Spectral_transition_general_char,Sf_ID,?,?
20320,Spectral_transition_general_char,Entry_ID,C,Entry ID
20330,Spectral_transition_general_char,Spectral_peak_list_ID,?,?
20340,Spectral_transition_char,Spectral_transition_ID,C,Spectral transition ID
20350,Spectral_transition_char,Spectral_dim_ID,C,Spectral dimension
20360,Spectral_transition_char,Chem_shift_val,C,Chemical shift value
20370,Spectral_transition_char,Chem_shift_val_err,C,Chemical shift value error
20380,Spectral_transition_char,Line_width_val,C,Line width value
20390,Spectral_transition_char,Line_width_val_err,C,Line width value error
20400,Spectral_transition_char,Phase_val,?,?
20410,Spectral_transition_char,Phase_val_err,?,?
20420,Spectral_transition_char,Decay_rate_val,?,?
20430,Spectral_transition_char,Decay_rate_val_err,?,?
20440,Spectral_transition_char,Bounding_box_upper_val,?,?
20450,Spectral_transition_char,Bounding_box_lower_val,?,?
20460,Spectral_transition_char,Bounding_box_width_val,?,?
20470,Spectral_transition_char,Derivation_method_ID,?,?
20480,Spectral_transition_char,Sf_ID,?,?
20490,Spectral_transition_char,Entry_ID,C,Entry ID
20500,Spectral_transition_char,Spectral_peak_list_ID,?,?
20510,Spectral_transition_contrib,ID,?,?
20520,Spectral_transition_contrib,Contribution_fractional_val,?,?
20530,Spectral_transition_contrib,Sf_ID,?,?
20540,Spectral_transition_contrib,Entry_ID,?,?
20550,Spectral_transition_contrib,Spectral_peak_list_ID,?,?
20560,Assigned_spectral_transition,Spectral_transition_ID,?,?
20570,Assigned_spectral_transition,Spectral_dim_ID,?,?
20580,Assigned_spectral_transition,Spectral_transition_contrib_ID,?,?
20590,Assigned_spectral_transition,Peak_ID,?,?
20600,Assigned_spectral_transition,Set_ID,?,?
20610,Assigned_spectral_transition,Magnetization_linkage_ID,?,?
20620,Assigned_spectral_transition,Assembly_atom_ID,?,?
20630,Assigned_spectral_transition,Val,?,?
20640,Assigned_spectral_transition,Assigned_chem_shift_list_ID,?,?
20650,Assigned_spectral_transition,Atom_chem_shift_ID,?,?
20660,Assigned_spectral_transition,Entity_assembly_ID,?,?
20670,Assigned_spectral_transition,Entity_ID,?,?
20680,Assigned_spectral_transition,Comp_index_ID,?,?
20690,Assigned_spectral_transition,Comp_ID,?,?
20700,Assigned_spectral_transition,Atom_ID,?,?
20710,Assigned_spectral_transition,Figure_of_merit,?,?
20720,Assigned_spectral_transition,Resonance_ID,?,?
20730,Assigned_spectral_transition,Details,?,?
20740,Assigned_spectral_transition,Sf_ID,?,?
20750,Assigned_spectral_transition,Entry_ID,?,?
20760,Assigned_spectral_transition,Spectral_peak_list_ID,?,?
20770,Resonance_linker_list,Sf_category,?,?
20780,Resonance_linker_list,Sf_framecode,?,?
20790,Resonance_linker_list,Entry_ID,?,?
20800,Resonance_linker_list,Sf_ID,?,?
20810,Resonance_linker_list,ID,?,?
20820,Resonance_linker_list,Details,?,?
20830,Resonance,ID,?,?
20840,Resonance,Name,?,?
20850,Resonance,Resonance_set_ID,?,?
20860,Resonance,Spin_system_ID,?,?
20870,Resonance,Sf_ID,?,?
20880,Resonance,Entry_ID,?,?
20890,Resonance,Resonance_linker_list_ID,?,?
20900,Resonance_covalent_link,Resonance_ID_1,?,?
20910,Resonance_covalent_link,Resonance_ID_2,?,?
20920,Resonance_covalent_link,Sf_ID,?,?
20930,Resonance_covalent_link,Entry_ID,?,?
20940,Resonance_covalent_link,Resonance_linker_list_ID,?,?
20950,Resonance_assignment,Resonance_set_ID,?,?
20960,Resonance_assignment,Assembly_atom_ID,?,?
20970,Resonance_assignment,Entity_assembly_ID,?,?
20980,Resonance_assignment,Entity_ID,?,?
20990,Resonance_assignment,Comp_index_ID,?,?
21000,Resonance_assignment,Comp_ID,?,?
21010,Resonance_assignment,Atom_ID,?,?
21020,Resonance_assignment,Atom_type,?,?
21030,Resonance_assignment,Atom_isotope_number,?,?
21040,Resonance_assignment,Atom_set_ID,?,?
21050,Resonance_assignment,Sf_ID,?,?
21060,Resonance_assignment,Entry_ID,?,?
21070,Resonance_assignment,Resonance_linker_list_ID,?,?
21080,Spin_system,ID,?,?
21090,Spin_system,Entity_assembly_ID,?,?
21100,Spin_system,Entity_ID,?,?
21110,Spin_system,Comp_index_ID,?,?
21120,Spin_system,Comp_ID,?,?
21130,Spin_system,Sf_ID,?,?
21140,Spin_system,Entry_ID,?,?
21150,Spin_system,Resonance_linker_list_ID,?,?
21160,Spin_system_link,From_spin_system_ID,?,?
21170,Spin_system_link,To_spin_system_ID,?,?
21180,Spin_system_link,Offset,?,?
21190,Spin_system_link,Type,?,?
21200,Spin_system_link,Selected,?,?
21210,Spin_system_link,Sf_ID,?,?
21220,Spin_system_link,Entry_ID,?,?
21230,Spin_system_link,Resonance_linker_list_ID,?,?
21240,Chem_shift_isotope_effect_list,Sf_category,?,?
21250,Chem_shift_isotope_effect_list,Sf_framecode,?,?
21260,Chem_shift_isotope_effect_list,Entry_ID,?,?
21270,Chem_shift_isotope_effect_list,Sf_ID,?,?
21280,Chem_shift_isotope_effect_list,ID,?,?
21290,Chem_shift_isotope_effect_list,Data_file_name,?,?
21300,Chem_shift_isotope_effect_list,Sample_condition_list_ID,?,?
21310,Chem_shift_isotope_effect_list,Sample_condition_list_label,?,?
21320,Chem_shift_isotope_effect_list,Isotope_effect_type,?,?
21330,Chem_shift_isotope_effect_list,Isotope_effect_val_units,?,?
21340,Chem_shift_isotope_effect_list,Details,?,?
21350,Chem_shift_isotope_effect_list,Text_data_format,?,?
21360,Chem_shift_isotope_effect_list,Text_data,?,?
21370,Isotope_effect_experiment,Experiment_ID,?,?
21380,Isotope_effect_experiment,Experiment_name,?,?
21390,Isotope_effect_experiment,Sample_ID,?,?
21400,Isotope_effect_experiment,Sample_label,?,?
21410,Isotope_effect_experiment,Sample_state,?,?
21420,Isotope_effect_experiment,Sf_ID,?,?
21430,Isotope_effect_experiment,Entry_ID,?,?
21440,Isotope_effect_experiment,Chem_shift_isotope_effect_list_ID,?,?
21450,Isotope_effect_software,Software_ID,?,?
21460,Isotope_effect_software,Software_label,?,?
21470,Isotope_effect_software,Method_ID,?,?
21480,Isotope_effect_software,Method_label,?,?
21490,Isotope_effect_software,Sf_ID,?,?
21500,Isotope_effect_software,Entry_ID,?,?
21510,Isotope_effect_software,Chem_shift_isotope_effect_list_ID,?,?
21520,Isotope_effect,ID,?,?
21530,Isotope_effect,Assembly_atom_ID,?,?
21540,Isotope_effect,Entity_assembly_ID,?,?
21550,Isotope_effect,Entity_ID,?,?
21560,Isotope_effect,Comp_index_ID,?,?
21570,Isotope_effect,Seq_ID,?,?
21580,Isotope_effect,Comp_ID,?,?
21590,Isotope_effect,Atom_ID,?,?
21600,Isotope_effect,Atom_type,?,?
21610,Isotope_effect,Atom_isotope_number,?,?
21620,Isotope_effect,Label_sample_ID_1,?,?
21630,Isotope_effect,Label_pattern_ID_1,?,?
21640,Isotope_effect,Label_1_ID_chem_shift_val,?,?
21650,Isotope_effect,Label_1_ID_chem_shift_val_err,?,?
21660,Isotope_effect,Label_sample_ID_2,?,?
21670,Isotope_effect,Label_pattern_ID_2,?,?
21680,Isotope_effect,Label_2_ID_chem_shift_val,?,?
21690,Isotope_effect,Label_2_ID_chem_shift_val_err,?,?
21700,Isotope_effect,Chem_shift_val,?,?
21710,Isotope_effect,Chem_shift_val_err,?,?
21720,Isotope_effect,Resonance_ID_1,?,?
21730,Isotope_effect,Resonance_ID_2,?,?
21740,Isotope_effect,Auth_entity_assembly_ID,?,?
21750,Isotope_effect,Auth_seq_ID,?,?
21760,Isotope_effect,Auth_comp_ID,?,?
21770,Isotope_effect,Auth_atom_ID,?,?
21780,Isotope_effect,Sf_ID,?,?
21790,Isotope_effect,Entry_ID,?,?
21800,Isotope_effect,Chem_shift_isotope_effect_list_ID,?,?
21810,Isotope_label_pattern,ID,?,?
21820,Isotope_label_pattern,Assembly_atom_ID,?,?
21830,Isotope_label_pattern,Entity_assembly_ID,?,?
21840,Isotope_label_pattern,Entity_ID,?,?
21850,Isotope_label_pattern,Comp_index_ID,?,?
21860,Isotope_label_pattern,Seq_ID,?,?
21870,Isotope_label_pattern,Comp_ID,?,?
21880,Isotope_label_pattern,Atom_ID,?,?
21890,Isotope_label_pattern,Atom_type,?,?
21900,Isotope_label_pattern,Atom_isotope_number,?,?
21910,Isotope_label_pattern,Auth_entity_assembly_ID,?,?
21920,Isotope_label_pattern,Auth_seq_ID,?,?
21930,Isotope_label_pattern,Auth_comp_ID,?,?
21940,Isotope_label_pattern,Auth_atom_ID,?,?
21950,Isotope_label_pattern,Sf_ID,?,?
21960,Isotope_label_pattern,Entry_ID,?,?
21970,Isotope_label_pattern,Chem_shift_isotope_effect_list_ID,?,?
21980,Mol_interaction_chem_shift_diff,Sf_category,?,?
21990,Mol_interaction_chem_shift_diff,Sf_framecode,?,?
22000,Mol_interaction_chem_shift_diff,Entry_ID,?,?
22010,Mol_interaction_chem_shift_diff,Sf_ID,?,?
22020,Mol_interaction_chem_shift_diff,ID,?,?
22030,Mol_interaction_chem_shift_diff,Data_file_name,?,?
22040,Mol_interaction_chem_shift_diff,Sample_condition_list_ID,?,?
22050,Mol_interaction_chem_shift_diff,Sample_condition_list_label,?,?
22060,Mol_interaction_chem_shift_diff,Chem_shift_ref_set_ID,?,?
22070,Mol_interaction_chem_shift_diff,Chem_shift_ref_set_label,?,?
22080,Mol_interaction_chem_shift_diff,Details,?,?
22090,Mol_interaction_chem_shift_diff,Text_data_format,?,?
22100,Mol_interaction_chem_shift_diff,Text_data,?,?
22110,Mol_interaction_diff_experiment,Experiment_ID,?,?
22120,Mol_interaction_diff_experiment,Experiment_name,?,?
22130,Mol_interaction_diff_experiment,Sample_ID,?,?
22140,Mol_interaction_diff_experiment,Sample_label,?,?
22150,Mol_interaction_diff_experiment,Sample_state,?,?
22160,Mol_interaction_diff_experiment,Sf_ID,?,?
22170,Mol_interaction_diff_experiment,Entry_ID,?,?
22180,Mol_interaction_diff_experiment,Mol_interaction_chem_shift_diff_ID,?,?
22190,Mol_interaction_diff_software,Software_ID,?,?
22200,Mol_interaction_diff_software,Software_label,?,?
22210,Mol_interaction_diff_software,Method_ID,?,?
22220,Mol_interaction_diff_software,Method_label,?,?
22230,Mol_interaction_diff_software,Sf_ID,?,?
22240,Mol_interaction_diff_software,Entry_ID,?,?
22250,Mol_interaction_diff_software,Mol_interaction_chem_shift_diff_ID,?,?
22260,Mol_interaction_chem_shift,ID,?,?
22270,Mol_interaction_chem_shift,Assembly_atom_ID,?,?
22280,Mol_interaction_chem_shift,Entity_assembly_ID,?,?
22290,Mol_interaction_chem_shift,Entity_ID,?,?
22300,Mol_interaction_chem_shift,Comp_index_ID,?,?
22310,Mol_interaction_chem_shift,Seq_ID,?,?
22320,Mol_interaction_chem_shift,Comp_ID,?,?
22330,Mol_interaction_chem_shift,Atom_ID,?,?
22340,Mol_interaction_chem_shift,Atom_type,?,?
22350,Mol_interaction_chem_shift,Atom_isotope_number,?,?
22360,Mol_interaction_chem_shift,Chem_shift_val,?,?
22370,Mol_interaction_chem_shift,Chem_shift_val_err,?,?
22380,Mol_interaction_chem_shift,Chem_shift_diff_val,?,?
22390,Mol_interaction_chem_shift,Chem_shift_diff_val_err,?,?
22400,Mol_interaction_chem_shift,Resonance_ID,?,?
22410,Mol_interaction_chem_shift,Auth_entity_assembly_ID,?,?
22420,Mol_interaction_chem_shift,Auth_seq_ID,?,?
22430,Mol_interaction_chem_shift,Auth_comp_ID,?,?
22440,Mol_interaction_chem_shift,Auth_atom_ID,?,?
22450,Mol_interaction_chem_shift,Sf_ID,?,?
22460,Mol_interaction_chem_shift,Entry_ID,?,?
22470,Mol_interaction_chem_shift,Mol_interaction_chem_shift_diff_ID,?,?
22480,Chem_shift_anisotropy,Sf_category,?,?
22490,Chem_shift_anisotropy,Sf_framecode,?,?
22500,Chem_shift_anisotropy,Entry_ID,C,Entry ID
22510,Chem_shift_anisotropy,Sf_ID,?,?
22520,Chem_shift_anisotropy,ID,C,ID
22530,Chem_shift_anisotropy,Data_file_name,?,?
22540,Chem_shift_anisotropy,Sample_condition_list_ID,?,?
22550,Chem_shift_anisotropy,Sample_condition_list_label,?,?
22560,Chem_shift_anisotropy,Spectrometer_frequency_1H,C,Spectrometer frequency 1H
22570,Chem_shift_anisotropy,Val_units,C,Value units
