dictionarySeq,tagCategory,tagField,tagInterfaceFlag,tagPrompt
13490,Entity_purity,Measurement_method,?,?
13500,Entity_purity,Details,?,?
13510,Entity_purity,Sf_ID,?,?
13520,Entity_purity,Entry_ID,?,?
13530,Entity_purity,Entity_purity_list_ID,?,?
13540,Entity_purity_citation,Citation_ID,?,?
13550,Entity_purity_citation,Citation_label,?,?
13560,Entity_purity_citation,Sf_ID,?,?
13570,Entity_purity_citation,Entry_ID,?,?
13580,Entity_purity_citation,Entity_purity_list_ID,?,?
13590,Software,Sf_category,?,?
13600,Software,Sf_framecode,?,?
13610,Software,Entry_ID,C,Entry ID
13620,Software,Sf_ID,?,?
13630,Software,ID,?,?
13640,Software,Type,?,?
13650,Software,Name,C,Software name
13660,Software,Version,C,Version
13670,Software,DOI,?,?
13680,Software,Details,?,?
13690,Vendor,Name,C,Software vendor
13700,Vendor,Address,?,?
13710,Vendor,Electronic_address,?,?
13720,Vendor,Sf_ID,?,?
13730,Vendor,Entry_ID,C,Entry ID
13740,Vendor,Software_ID,?,?
13750,Task,Task,C,Software task
13760,Task,Software_module,?,?
13770,Task,Sf_ID,?,?
13780,Task,Entry_ID,C,Entry ID
13790,Task,Software_ID,?,?
13800,Software_citation,Citation_ID,?,?
13810,Software_citation,Citation_label,?,?
13820,Software_citation,Sf_ID,?,?
13830,Software_citation,Entry_ID,?,?
13840,Software_citation,Software_ID,?,?
13850,Method,Sf_category,?,?
13860,Method,Sf_framecode,?,?
13870,Method,Entry_ID,?,?
13880,Method,Sf_ID,?,?
13890,Method,ID,?,?
13900,Method,Name,?,?
13910,Method,Derivation_type,?,?
13920,Method,Details,?,?
13930,Method,Computer_ID,?,?
13940,Method,Computer_label,?,?
13950,Method,Computing_platform_ID,?,?
13960,Method,Computing_platform_label,?,?
13970,Method_file,ID,?,?
13980,Method_file,Name,?,?
13990,Method_file,Text_format,?,?
14000,Method_file,Text,?,?
14010,Method_file,Sf_ID,?,?
14020,Method_file,Entry_ID,?,?
14030,Method_file,Method_ID,?,?
14040,Method_param,File_name,?,?
14050,Method_param,Text_format,?,?
14060,Method_param,Text,?,?
14070,Method_param,Sf_ID,?,?
14080,Method_param,Entry_ID,?,?
14090,Method_param,Method_ID,?,?
14100,Method_citation,Citation_ID,?,?
14110,Method_citation,Citation_label,?,?
14120,Method_citation,Sf_ID,?,?
14130,Method_citation,Entry_ID,?,?
14140,Method_citation,Method_ID,?,?
14150,Mass_spec,Sf_category,?,?
14160,Mass_spec,Sf_framecode,?,?
14170,Mass_spec,Entry_ID,?,?
14180,Mass_spec,Sf_ID,?,?
14190,Mass_spec,ID,?,?
14200,Mass_spec,Name,?,?
14210,Mass_spec,Type,?,?
14220,Mass_spec,Manufacturer,?,?
14230,Mass_spec,Model,?,?
14240,Mass_spec,Serial_number,?,?
14250,Mass_spec,Details,?,?
14260,Mass_spec_config,ID,?,?
14270,Mass_spec_config,Ordinal,?,?
14280,Mass_spec_config,Component_type,?,?
14290,Mass_spec_config,Component_name,?,?
14300,Mass_spec_config,Sf_ID,?,?
14310,Mass_spec_config,Entry_ID,?,?
14320,Mass_spec_config,Mass_spec_ID,?,?
14330,Mass_spec_component_param,Mass_spec_config_ID,?,?
14340,Mass_spec_component_param,ID,?,?
14350,Mass_spec_component_param,Name,?,?
14360,Mass_spec_component_param,Value,?,?
14370,Mass_spec_component_param,Sf_ID,?,?
14380,Mass_spec_component_param,Entry_ID,?,?
14390,Mass_spec_component_param,Mass_spec_ID,?,?
14400,Mass_spec_software,Software_ID,?,?
14410,Mass_spec_software,Software_label,?,?
14420,Mass_spec_software,Sf_ID,?,?
14430,Mass_spec_software,Entry_ID,?,?
14440,Mass_spec_software,Mass_spec_ID,?,?
14450,Mass_spec_citation,Citation_ID,?,?
14460,Mass_spec_citation,Citation_label,?,?
14470,Mass_spec_citation,Sf_ID,?,?
14480,Mass_spec_citation,Entry_ID,?,?
14490,Mass_spec_citation,Mass_spec_ID,?,?
14500,Mass_spectrometer_list,Sf_category,?,?
14510,Mass_spectrometer_list,Sf_framecode,?,?
14520,Mass_spectrometer_list,Entry_ID,?,?
14530,Mass_spectrometer_list,Sf_ID,?,?
14540,Mass_spectrometer_list,ID,?,?
14550,Mass_spectrometer_list,Name,?,?
14560,Mass_spectrometer_view,ID,?,?
14570,Mass_spectrometer_view,Name,?,?
14580,Mass_spectrometer_view,Manufacturer,?,?
14590,Mass_spectrometer_view,Model,?,?
14600,Mass_spectrometer_view,Type,?,?
14610,Mass_spectrometer_view,Fragmentation_method,?,?
14620,Mass_spectrometer_view,Ionization_method,?,?
14630,Mass_spectrometer_view,Spectrum_type,?,?
14640,Mass_spectrometer_view,Serial_number,?,?
14650,Mass_spectrometer_view,Details,?,?
14660,Mass_spectrometer_view,Citation_ID,?,?
14670,Mass_spectrometer_view,Citation_label,?,?
14680,Mass_spectrometer_view,Sf_ID,?,?
14690,Mass_spectrometer_view,Entry_ID,?,?
14700,Mass_spectrometer_view,Mass_spectrometer_list_ID,?,?
14710,Mass_spec_ref_compd_set,Sf_category,?,?
14720,Mass_spec_ref_compd_set,Sf_framecode,?,?
14730,Mass_spec_ref_compd_set,Entry_ID,?,?
14740,Mass_spec_ref_compd_set,Sf_ID,?,?
14750,Mass_spec_ref_compd_set,ID,?,?
14760,Mass_spec_ref_compd_set,Name,?,?
14770,Mass_spec_ref_compd_set,Details,?,?
14780,Mass_spec_ref_compd,ID,?,?
14790,Mass_spec_ref_compd,Name,?,?
14800,Mass_spec_ref_compd,Mono_isotopic_mass,?,?
14810,Mass_spec_ref_compd,Sf_ID,?,?
14820,Mass_spec_ref_compd,Entry_ID,?,?
14830,Mass_spec_ref_compd,Mass_spec_ref_compd_set_ID,?,?
14840,Chromatographic_system,Sf_category,?,?
14850,Chromatographic_system,Sf_framecode,?,?
14860,Chromatographic_system,Entry_ID,?,?
14870,Chromatographic_system,Sf_ID,?,?
14880,Chromatographic_system,ID,?,?
14890,Chromatographic_system,Name,?,?
14900,Chromatographic_system,Type,?,?
14910,Chromatographic_system,Pump_manufacturer,?,?
14920,Chromatographic_system,Pump_model,?,?
14930,Chromatographic_system,Pump_serial_number,?,?
14940,Chromatographic_system,Autosampler_manufacturer,?,?
14950,Chromatographic_system,Autosampler_model,?,?
14960,Chromatographic_system,Autosampler_serial_number,?,?
14970,Chromatographic_system,Col_compartment_manufacturer,?,?
14980,Chromatographic_system,Col_compartment_model,?,?
14990,Chromatographic_system,Col_compartment_serial_number,?,?
15000,Chromatographic_system,Details,?,?
15010,Chromatographic_column,Sf_category,?,?
15020,Chromatographic_column,Sf_framecode,?,?
15030,Chromatographic_column,Entry_ID,?,?
15040,Chromatographic_column,Sf_ID,?,?
15050,Chromatographic_column,ID,?,?
15060,Chromatographic_column,Name,?,?
15070,Chromatographic_column,Vendor,?,?
15080,Chromatographic_column,Type,?,?
15090,Chromatographic_column,Packing_material,?,?
15100,Chromatographic_column,Packing_material_pore_size,?,?
15110,Chromatographic_column,Width,?,?
15120,Chromatographic_column,Length,?,?
15130,Fluorescence_instrument,Sf_category,?,?
15140,Fluorescence_instrument,Sf_framecode,?,?
15150,Fluorescence_instrument,Entry_ID,?,?
15160,Fluorescence_instrument,Sf_ID,?,?
15170,Fluorescence_instrument,ID,?,?
15180,Fluorescence_instrument,Name,?,?
15190,Fluorescence_instrument,Details,?,?
15200,Fluorescence_instrument,Type,?,?
15210,Fluorescence_instrument,Manufacturer,?,?
15220,Fluorescence_instrument,Model,?,?
15230,Fluorescence_instrument,Serial_number,?,?
15240,EMR_instrument,Sf_category,?,?
15250,EMR_instrument,Sf_framecode,?,?
15260,EMR_instrument,Entry_ID,?,?
15270,EMR_instrument,Sf_ID,?,?
15280,EMR_instrument,ID,?,?
15290,EMR_instrument,Name,?,?
15300,EMR_instrument,Details,?,?
15310,EMR_instrument,Type,?,?
15320,EMR_instrument,Manufacturer,?,?
15330,EMR_instrument,Model,?,?
15340,EMR_instrument,Serial_number,?,?
15350,Xray_instrument,Sf_category,?,?
15360,Xray_instrument,Sf_framecode,?,?
15370,Xray_instrument,Entry_ID,?,?
15380,Xray_instrument,Sf_ID,?,?
15390,Xray_instrument,ID,?,?
15400,Xray_instrument,Name,?,?
15410,Xray_instrument,Details,?,?
15420,Xray_instrument,Location,?,?
15430,Xray_instrument,Type,?,?
15440,Xray_instrument,Manufacturer,?,?
15450,Xray_instrument,Model,?,?
15460,Xray_instrument,Serial_number,?,?
15470,Xray_instrument,Detector_type,?,?
15480,Xray_instrument,Source,?,?
15490,Xray_instrument,Wavelength,?,?
15500,Xray_instrument,SAXS_detector_sample_distance,?,?
15510,Xray_instrument,WAXS_detector_sample_distance,?,?
15520,NMR_spectrometer,Sf_category,?,?
15530,NMR_spectrometer,Sf_framecode,?,?
15540,NMR_spectrometer,Entry_ID,C,Entry ID
15550,NMR_spectrometer,Sf_ID,?,?
15560,NMR_spectrometer,ID,?,?
15570,NMR_spectrometer,Name,?,?
15580,NMR_spectrometer,Details,?,?
15590,NMR_spectrometer,Manufacturer,C,Manufacturer
15600,NMR_spectrometer,Model,C,Model
15610,NMR_spectrometer,Serial_number,?,?
15620,NMR_spectrometer,Field_strength,C,Field strength
15630,NMR_spectrometer_citation,Citation_ID,?,?
15640,NMR_spectrometer_citation,Citation_label,?,?
15650,NMR_spectrometer_citation,Sf_ID,?,?
15660,NMR_spectrometer_citation,Entry_ID,?,?
15670,NMR_spectrometer_citation,NMR_spectrometer_ID,?,?
15680,NMR_spectrometer_list,Sf_category,?,?
15690,NMR_spectrometer_list,Sf_framecode,?,?
15700,NMR_spectrometer_list,Entry_ID,?,?
15710,NMR_spectrometer_list,Sf_ID,?,?
15720,NMR_spectrometer_list,ID,?,?
15730,NMR_spectrometer_list,Name,?,?
15740,NMR_spectrometer_view,ID,?,?
15750,NMR_spectrometer_view,Name,?,?
15760,NMR_spectrometer_view,Manufacturer,?,?
15770,NMR_spectrometer_view,Model,?,?
15780,NMR_spectrometer_view,Serial_number,?,?
15790,NMR_spectrometer_view,Field_strength,?,?
15800,NMR_spectrometer_view,Details,?,?
15810,NMR_spectrometer_view,Citation_ID,?,?
15820,NMR_spectrometer_view,Citation_label,?,?
15830,NMR_spectrometer_view,Sf_ID,?,?
15840,NMR_spectrometer_view,Entry_ID,?,?
15850,NMR_spectrometer_view,NMR_spectrometer_list_ID,?,?
15860,NMR_spectrometer_probe,Sf_category,?,?
15870,NMR_spectrometer_probe,Sf_framecode,?,?
15880,NMR_spectrometer_probe,Entry_ID,?,?
15890,NMR_spectrometer_probe,Sf_ID,?,?
15900,NMR_spectrometer_probe,ID,?,?
15910,NMR_spectrometer_probe,Name,?,?
15920,NMR_spectrometer_probe,Details,?,?
15930,NMR_spectrometer_probe,Manufacturer,?,?
15940,NMR_spectrometer_probe,Model,?,?
15950,NMR_spectrometer_probe,Serial_number,?,?
15960,NMR_spectrometer_probe,Diameter,?,?
15970,NMR_spectrometer_probe,Rotor_length,?,?
15980,NMR_spectrometer_probe,Rotor_composition,?,?
15990,NMR_spectrometer_probe,Internal_volume,?,?
16000,NMR_spectrometer_probe,Spacer_present,?,?
16010,NMR_probe,Type,?,?
16020,NMR_probe,Sf_ID,?,?
16030,NMR_probe,Entry_ID,?,?
16040,NMR_probe,NMR_spectrometer_probe_ID,?,?
16050,NMR_spectrometer_probe_citation,Citation_ID,?,?
16060,NMR_spectrometer_probe_citation,Citation_label,?,?
16070,NMR_spectrometer_probe_citation,Sf_ID,?,?
16080,NMR_spectrometer_probe_citation,Entry_ID,?,?
16090,NMR_spectrometer_probe_citation,NMR_spectrometer_probe_ID,?,?
16100,Experiment_list,Sf_category,?,?
16110,Experiment_list,Sf_framecode,?,?
16120,Experiment_list,Entry_ID,?,?
16130,Experiment_list,Sf_ID,?,?
16140,Experiment_list,ID,?,?
16150,Experiment_list,Details,?,?
16160,Experiment,ID,?,?
16170,Experiment,Name,C,Experiment name
16180,Experiment,Raw_data_flag,SFAV-P,Raw data flag
16190,Experiment,NUS_flag,?,?
16200,Experiment,Interleaved_flag,?,?
16210,Experiment,NMR_spec_expt_ID,?,?
16220,Experiment,NMR_spec_expt_label,?,?
16230,Experiment,MS_expt_ID,?,?
16240,Experiment,MS_expt_label,?,?
16250,Experiment,SAXS_expt_ID,?,?
16260,Experiment,SAXS_expt_label,?,?
16270,Experiment,FRET_expt_ID,?,?
16280,Experiment,FRET_expt_label,?,?
16290,Experiment,EMR_expt_ID,?,?
16300,Experiment,EMR_expt_label,?,?
16310,Experiment,Sample_ID,?,?
16320,Experiment,Sample_label,?,?
16330,Experiment,Sample_state,C,Sample state
16340,Experiment,Sample_volume,?,?
16350,Experiment,Sample_volume_units,?,?
16360,Experiment,Sample_condition_list_ID,?,?
16370,Experiment,Sample_condition_list_label,?,?
16380,Experiment,Sample_spinning_rate,?,?
16390,Experiment,Sample_angle,?,?
16400,Experiment,NMR_tube_type,?,NMR tube type
16410,Experiment,NMR_spectrometer_ID,?,?
16420,Experiment,NMR_spectrometer_label,?,?
16430,Experiment,NMR_spectrometer_probe_ID,?,?
16440,Experiment,NMR_spectrometer_probe_label,?,?
16450,Experiment,NMR_spectral_processing_ID,?,?
16460,Experiment,NMR_spectral_processing_label,?,?
16470,Experiment,Mass_spectrometer_ID,?,?
16480,Experiment,Mass_spectrometer_label,?,?
16490,Experiment,Xray_instrument_ID,?,?
16500,Experiment,Xray_instrument_label,?,?
16510,Experiment,Fluorescence_instrument_ID,?,?
16520,Experiment,Fluorescence_instrument_label,?,?
16530,Experiment,EMR_instrument_ID,?,?
16540,Experiment,EMR_instrument_label,?,?
16550,Experiment,Chromatographic_system_ID,?,?
16560,Experiment,Chromatographic_system_label,?,?
16570,Experiment,Chromatographic_column_ID,?,?
16580,Experiment,Chromatographic_column_label,?,?
16590,Experiment,Details,?,?
16600,Experiment,Sf_ID,?,?
16610,Experiment,Entry_ID,C,Entry ID
16620,Experiment,Experiment_list_ID,?,?
16630,Experiment_file,Experiment_ID,?,?
16640,Experiment_file,Experiment_name,?,?
16650,Experiment_file,Name,?,?
16660,Experiment_file,Type,?,?
16670,Experiment_file,Content,?,?
16680,Experiment_file,Directory_path,?,?
16690,Experiment_file,Details,?,?
16700,Experiment_file,Sf_ID,?,?
16710,Experiment_file,Entry_ID,?,?
16720,Experiment_file,Experiment_list_ID,?,?
16730,NMR_spec_expt,Sf_category,?,?
16740,NMR_spec_expt,Sf_framecode,?,?
16750,NMR_spec_expt,Entry_ID,?,?
16760,NMR_spec_expt,Sf_ID,?,?
16770,NMR_spec_expt,ID,?,?
16780,NMR_spec_expt,Name,?,?
16790,NMR_spec_expt,Type,?,?
16800,NMR_spec_expt,Sample_volume,?,?
16810,NMR_spec_expt,Sample_volume_units,?,?
16820,NMR_spec_expt,NMR_tube_type,?,?
16830,NMR_spec_expt,Sample_spinning_rate,?,?
16840,NMR_spec_expt,Sample_angle,?,?
16850,NMR_spec_expt,NMR_spectrometer_ID,?,?
16860,NMR_spec_expt,NMR_spectrometer_label,?,?
16870,NMR_spec_expt,NMR_spectrometer_probe_ID,?,?
16880,NMR_spec_expt,NMR_spectrometer_probe_label,?,?
16890,NMR_spec_expt,Carrier_freq_switch_time,?,?
16900,NMR_spec_expt,Software_ID,?,?
16910,NMR_spec_expt,Software_label,?,?
16920,NMR_spec_expt,Method_ID,?,?
16930,NMR_spec_expt,Method_label,?,?
16940,NMR_spec_expt,Pulse_seq_accession_BMRB_code,?,?
16950,NMR_spec_expt,Details,?,?
16960,NMR_expt_systematic_name,Name,?,?
16970,NMR_expt_systematic_name,Naming_system,?,?
16980,NMR_expt_systematic_name,Sf_ID,?,?
16990,NMR_expt_systematic_name,Entry_ID,?,?
17000,NMR_expt_systematic_name,NMR_spec_expt_ID,?,?
17010,NMR_experiment_file,Name,?,?
17020,NMR_experiment_file,Type,?,?
17030,NMR_experiment_file,Directory_path,?,?
17040,NMR_experiment_file,Byte_order,?,?
17050,NMR_experiment_file,Bytes_per_data_point,?,?
17060,NMR_experiment_file,File_header_size,?,?
17070,NMR_experiment_file,Record_header_size,?,?
17080,NMR_experiment_file,Record_trailer_size,?,?
17090,NMR_experiment_file,Compression_algorithm,?,?
17100,NMR_experiment_file,Details,?,?
17110,NMR_experiment_file,Sf_ID,?,?
17120,NMR_experiment_file,Entry_ID,?,?
17130,NMR_experiment_file,NMR_spec_expt_ID,?,?
17140,Spectral_acq_param,ID,?,?
17150,Spectral_acq_param,Acquisition_dimension_ID,?,?
17160,Spectral_acq_param,Spectral_dim,?,?
17170,Spectral_acq_param,Name,?,?
17180,Spectral_acq_param,Val,?,?
17190,Spectral_acq_param,Val_err,?,?
17200,Spectral_acq_param,Val_range,?,?
17210,Spectral_acq_param,Val_units,?,?
17220,Spectral_acq_param,Sf_ID,?,?
17230,Spectral_acq_param,Entry_ID,?,?
17240,Spectral_acq_param,NMR_spec_expt_ID,?,?
17250,Recoupling_pulse_sequence,Name,?,?
17260,Recoupling_pulse_sequence,Type,?,?
17270,Recoupling_pulse_sequence,Nucleus,?,?
17280,Recoupling_pulse_sequence,Time_period,?,?
17290,Recoupling_pulse_sequence,Sf_ID,?,?
17300,Recoupling_pulse_sequence,Entry_ID,?,?
17310,Recoupling_pulse_sequence,NMR_spec_expt_ID,?,?
17320,Decoupling_pulse_sequence,Name,?,?
17330,Decoupling_pulse_sequence,Time_period,?,?
17340,Decoupling_pulse_sequence,Sf_ID,?,?
17350,Decoupling_pulse_sequence,Entry_ID,?,?
17360,Decoupling_pulse_sequence,NMR_spec_expt_ID,?,?
17370,NMR_experiment_citation,Citation_ID,?,?
17380,NMR_experiment_citation,Citation_label,?,?
17390,NMR_experiment_citation,Sf_ID,?,?
17400,NMR_experiment_citation,Entry_ID,?,?
17410,NMR_experiment_citation,NMR_spec_expt_ID,?,?
17420,NMR_spectral_processing,Sf_category,?,?
17430,NMR_spectral_processing,Sf_framecode,?,?
17440,NMR_spectral_processing,Entry_ID,?,?
17450,NMR_spectral_processing,Sf_ID,?,?
17460,NMR_spectral_processing,ID,?,?
17470,NMR_spectral_proc_software,Software_ID,?,?
17480,NMR_spectral_proc_software,Software_label,?,?
17490,NMR_spectral_proc_software,Method_ID,?,?
17500,NMR_spectral_proc_software,Method_label,?,?
17510,NMR_spectral_proc_software,Sf_ID,?,?
17520,NMR_spectral_proc_software,Entry_ID,?,?
17530,NMR_spectral_proc_software,NMR_spectral_processing_ID,?,?
17540,Spectral_processing_param,Operation_ID,?,?
17550,Spectral_processing_param,Operation_code,?,?
17560,Spectral_processing_param,Operation_ordinal,?,?
17570,Spectral_processing_param,Previous_operation_ID,?,?
17580,Spectral_processing_param,ID,?,?
17590,Spectral_processing_param,Processing_dimension_ID,?,?
17600,Spectral_processing_param,Spectral_dim,?,?
17610,Spectral_processing_param,Name,?,?
17620,Spectral_processing_param,Val,?,?
17630,Spectral_processing_param,Val_err,?,?
17640,Spectral_processing_param,Val_range,?,?
17650,Spectral_processing_param,Val_units,?,?
17660,Spectral_processing_param,Sf_ID,?,?
17670,Spectral_processing_param,Entry_ID,?,?
17680,Spectral_processing_param,NMR_spectral_processing_ID,?,?
17690,MS_expt,Sf_category,?,?
17700,MS_expt,Sf_framecode,?,?
17710,MS_expt,Entry_ID,?,?
17720,MS_expt,Sf_ID,?,?
17730,MS_expt,ID,?,?
17740,MS_expt,Name,?,?
17750,MS_expt,Mass_spec_ID,?,?
17760,MS_expt,Mass_spec_label,?,?
17770,MS_expt,Spectrum_type,?,?
17780,MS_expt_param,ID,?,?
17790,MS_expt_param,Type,?,?
17800,MS_expt_param,Name,?,?
17810,MS_expt_param,Value,?,?
17820,MS_expt_param,Value_err,?,?
17830,MS_expt_param,Sf_ID,?,?
17840,MS_expt_param,Entry_ID,?,?
17850,MS_expt_param,MS_expt_ID,?,?
17860,MS_expt_software,Software_ID,?,?
17870,MS_expt_software,Software_label,?,?
17880,MS_expt_software,Method_ID,?,?
17890,MS_expt_software,Method_label,?,?
17900,MS_expt_software,Details,?,?
17910,MS_expt_software,Sf_ID,?,?
17920,MS_expt_software,Entry_ID,?,?
17930,MS_expt_software,MS_expt_ID,?,?
17940,FRET_expt,Sf_category,?,?
17950,FRET_expt,Sf_framecode,?,?
17960,FRET_expt,Entry_ID,?,?
17970,FRET_expt,Sf_ID,?,?
17980,FRET_expt,ID,?,?
17990,FRET_expt,Name,?,?
18000,FRET_expt,Sample_volume,?,?
18010,FRET_expt,Sample_volume_units,?,?
18020,FRET_expt,Fluorescence_instrument_ID,?,?
18030,FRET_expt,Fluorescence_instrument_label,?,?
18040,FRET_expt,Software_ID,?,?
18050,FRET_expt,Software_label,?,?
18060,FRET_expt,Method_ID,?,?
18070,FRET_expt,Method_label,?,?
18080,FRET_expt,Details,?,?
18090,EMR_expt,Sf_category,?,?
18100,EMR_expt,Sf_framecode,?,?
18110,EMR_expt,Entry_ID,?,?
18120,EMR_expt,Sf_ID,?,?
18130,EMR_expt,ID,?,?
18140,EMR_expt,Name,?,?
18150,EMR_expt,Sample_volume,?,?
18160,EMR_expt,Sample_volume_units,?,?
18170,EMR_expt,EMR_instrument_ID,?,?
18180,EMR_expt,EMR_instrument_label,?,?
18190,EMR_expt,Software_ID,?,?
18200,EMR_expt,Software_label,?,?
18210,EMR_expt,Method_ID,?,?
18220,EMR_expt,Method_label,?,?
18230,EMR_expt,Details,?,?
18240,SAXS_expt,Sf_category,?,?
18250,SAXS_expt,Sf_framecode,?,?
18260,SAXS_expt,Entry_ID,?,?
18270,SAXS_expt,Sf_ID,?,?
18280,SAXS_expt,ID,?,?
18290,SAXS_expt,Name,?,?
18300,SAXS_expt,Sample_volume,?,?
18310,SAXS_expt,Sample_volume_units,?,?
18320,SAXS_expt,Xray_instrument_ID,?,?
18330,SAXS_expt,Xray_instrument_label,?,?
18340,SAXS_expt,Software_ID,?,?
18350,SAXS_expt,Software_label,?,?
18360,SAXS_expt,Method_ID,?,?
18370,SAXS_expt,Method_label,?,?
18380,SAXS_expt,Details,?,?
18390,Computer,Sf_category,?,?
18400,Computer,Sf_framecode,?,?
18410,Computer,Entry_ID,?,?
18420,Computer,Sf_ID,?,?
18430,Computer,ID,?,?
18440,Computer,Name,?,?
18450,Computer,Details,?,?
18460,Computer,Manufacturer,?,?
18470,Computer,Model,?,?
18480,Computer,Operating_system,?,?
18490,Computer,Operating_system_version,?,?
18500,Computer,Hardware_code,?,?
18510,Computer_citation,Citation_ID,?,?
18520,Computer_citation,Citation_label,?,?
18530,Computer_citation,Sf_ID,?,?
18540,Computer_citation,Entry_ID,?,?
18550,Computer_citation,Computer_ID,?,?
18560,Computing_platform,Sf_category,?,?
18570,Computing_platform,Sf_framecode,?,?
18580,Computing_platform,Entry_ID,?,?
18590,Computing_platform,Sf_ID,?,?
18600,Computing_platform,ID,?,?
18610,Computing_platform,Name,?,?
18620,Computing_platform,Reference_ID,?,?
18630,Computing_platform,Site,?,?
18640,Computing_platform,Site_reference_ID,?,?
18650,Computing_platform,Details,?,?
18660,Chem_shift_reference,Sf_category,?,?
18670,Chem_shift_reference,Sf_framecode,?,?
18680,Chem_shift_reference,Entry_ID,C,Entry ID
18690,Chem_shift_reference,Sf_ID,?,?
18700,Chem_shift_reference,ID,?,?
18710,Chem_shift_reference,Name,?,?
18720,Chem_shift_reference,Proton_shifts_flag,SFAV-P,Proton shifts flag
18730,Chem_shift_reference,Carbon_shifts_flag,SFAV-P,Carbon shifts flag
18740,Chem_shift_reference,Nitrogen_shifts_flag,SFAV-P,Nitrogen shifts flag
18750,Chem_shift_reference,Phosphorus_shifts_flag,?,?
18760,Chem_shift_reference,Other_shifts_flag,?,?
18770,Chem_shift_reference,Details,?,?
18780,Chem_shift_ref,Atom_type,C,Atom type
18790,Chem_shift_ref,Atom_isotope_number,C,Isotope number
18800,Chem_shift_ref,Mol_common_name,C,Reference molecule name
18810,Chem_shift_ref,Atom_group,?,?
18820,Chem_shift_ref,Concentration_val,?,?
18830,Chem_shift_ref,Concentration_units,?,?
18840,Chem_shift_ref,Solvent,?,?
18850,Chem_shift_ref,Rank,?,?
18860,Chem_shift_ref,Chem_shift_units,?,?
18870,Chem_shift_ref,Chem_shift_val,?,?
18880,Chem_shift_ref,Ref_method,SFAV-P,Reference method
18890,Chem_shift_ref,Ref_type,SFAV-P,Reference type
18900,Chem_shift_ref,Indirect_shift_ratio,C,Indirect shift ratio
18910,Chem_shift_ref,External_ref_loc,?,?
18920,Chem_shift_ref,External_ref_sample_geometry,?,?
18930,Chem_shift_ref,External_ref_axis,?,?
18940,Chem_shift_ref,Indirect_shift_ratio_cit_ID,?,?
18950,Chem_shift_ref,Indirect_shift_ratio_cit_label,?,?
18960,Chem_shift_ref,Ref_correction_type,?,?
18970,Chem_shift_ref,Correction_val,?,?
18980,Chem_shift_ref,Correction_val_cit_ID,?,?
18990,Chem_shift_ref,Correction_val_cit_label,?,?
19000,Chem_shift_ref,Sf_ID,?,?
19010,Chem_shift_ref,Entry_ID,C,Entry ID
19020,Chem_shift_ref,Chem_shift_reference_ID,?,?
19030,Assigned_chem_shift_list,Sf_category,?,?
19040,Assigned_chem_shift_list,Sf_framecode,?,?
19050,Assigned_chem_shift_list,Entry_ID,C,Entry ID
19060,Assigned_chem_shift_list,Sf_ID,?,?
19070,Assigned_chem_shift_list,ID,C,Assigned chemical shift list ID
19080,Assigned_chem_shift_list,Name,?,?
19090,Assigned_chem_shift_list,Data_file_name,?,?
19100,Assigned_chem_shift_list,Sample_condition_list_ID,C,Sample conditions ID
19110,Assigned_chem_shift_list,Sample_condition_list_label,?,?
19120,Assigned_chem_shift_list,Chem_shift_reference_ID,C,Chemical shift referencing ID
19130,Assigned_chem_shift_list,Chem_shift_reference_label,?,?
19140,Assigned_chem_shift_list,Chem_shift_1H_err,?,?
19150,Assigned_chem_shift_list,Chem_shift_13C_err,?,?
19160,Assigned_chem_shift_list,Chem_shift_15N_err,?,?
19170,Assigned_chem_shift_list,Chem_shift_31P_err,?,?
19180,Assigned_chem_shift_list,Chem_shift_2H_err,?,?
19190,Assigned_chem_shift_list,Chem_shift_19F_err,?,?
19200,Assigned_chem_shift_list,Error_derivation_method,?,?
19210,Assigned_chem_shift_list,Details,?,?
19220,Assigned_chem_shift_list,Text_data_format,?,?
19230,Assigned_chem_shift_list,Text_data,?,?
19240,Chem_shift_experiment,Experiment_ID,?,?
19250,Chem_shift_experiment,Experiment_name,SFAV-P,Experiment name
19260,Chem_shift_experiment,Sample_ID,?,?
19270,Chem_shift_experiment,Sample_label,?,?
19280,Chem_shift_experiment,Sample_state,C,Sample state (isotropic; anisotropic)
19290,Chem_shift_experiment,Sf_ID,?,?
19300,Chem_shift_experiment,Entry_ID,C,Entry ID
19310,Chem_shift_experiment,Assigned_chem_shift_list_ID,?,?
19320,Systematic_chem_shift_offset,Type,?,?
19330,Systematic_chem_shift_offset,Atom_type,?,?
19340,Systematic_chem_shift_offset,Atom_isotope_number,?,?
19350,Systematic_chem_shift_offset,Val,?,?
19360,Systematic_chem_shift_offset,Val_err,?,?
19370,Systematic_chem_shift_offset,Sf_ID,?,?
19380,Systematic_chem_shift_offset,Entry_ID,?,?
19390,Systematic_chem_shift_offset,Assigned_chem_shift_list_ID,?,?
19400,Chem_shift_software,Software_ID,?,?
19410,Chem_shift_software,Software_label,C,Software label
19420,Chem_shift_software,Method_ID,?,?
19430,Chem_shift_software,Method_label,?,?
19440,Chem_shift_software,Sf_ID,?,?
19450,Chem_shift_software,Entry_ID,C,Entry ID
19460,Chem_shift_software,Assigned_chem_shift_list_ID,?,?
19470,Atom_chem_shift,ID,C,Atom chemical shift ID
19480,Atom_chem_shift,Assembly_atom_ID,?,?
19490,Atom_chem_shift,Entity_assembly_ID,?,?
