dictionarySeq,tagCategory,tagField,tagInterfaceFlag,tagPrompt
17520,MS_expt_software,Method_ID,?,?
17530,MS_expt_software,Method_label,?,?
17540,MS_expt_software,Details,?,?
17550,MS_expt_software,Sf_ID,?,?
17560,MS_expt_software,Entry_ID,?,?
17570,MS_expt_software,MS_expt_ID,?,?
17580,FRET_expt,Sf_category,?,?
17590,FRET_expt,Sf_framecode,?,?
17600,FRET_expt,Entry_ID,?,?
17610,FRET_expt,Sf_ID,?,?
17620,FRET_expt,ID,?,?
17630,FRET_expt,Name,?,?
17640,FRET_expt,Sample_volume,?,?
17650,FRET_expt,Sample_volume_units,?,?
17660,FRET_expt,Fluorescence_instrument_ID,?,?
17670,FRET_expt,Fluorescence_instrument_label,?,?
17680,FRET_expt,Software_ID,?,?
17690,FRET_expt,Software_label,?,?
17700,FRET_expt,Method_ID,?,?
17710,FRET_expt,Method_label,?,?
17720,FRET_expt,Details,?,?
17730,EMR_expt,Sf_category,?,?
17740,EMR_expt,Sf_framecode,?,?
17750,EMR_expt,Entry_ID,?,?
17760,EMR_expt,Sf_ID,?,?
17770,EMR_expt,ID,?,?
17780,EMR_expt,Name,?,?
17790,EMR_expt,Sample_volume,?,?
17800,EMR_expt,Sample_volume_units,?,?
17810,EMR_expt,EMR_instrument_ID,?,?
17820,EMR_expt,EMR_instrument_label,?,?
17830,EMR_expt,Software_ID,?,?
17840,EMR_expt,Software_label,?,?
17850,EMR_expt,Method_ID,?,?
17860,EMR_expt,Method_label,?,?
17870,EMR_expt,Details,?,?
17880,SAXS_expt,Sf_category,?,?
17890,SAXS_expt,Sf_framecode,?,?
17900,SAXS_expt,Entry_ID,?,?
17910,SAXS_expt,Sf_ID,?,?
17920,SAXS_expt,ID,?,?
17930,SAXS_expt,Name,?,?
17940,SAXS_expt,Sample_volume,?,?
17950,SAXS_expt,Sample_volume_units,?,?
17960,SAXS_expt,Xray_instrument_ID,?,?
17970,SAXS_expt,Xray_instrument_label,?,?
17980,SAXS_expt,Software_ID,?,?
17990,SAXS_expt,Software_label,?,?
18000,SAXS_expt,Method_ID,?,?
18010,SAXS_expt,Method_label,?,?
18020,SAXS_expt,Details,?,?
18030,Computer,Sf_category,?,?
18040,Computer,Sf_framecode,?,?
18050,Computer,Entry_ID,?,?
18060,Computer,Sf_ID,?,?
18070,Computer,ID,?,?
18080,Computer,Name,?,?
18090,Computer,Details,?,?
18100,Computer,Manufacturer,?,?
18110,Computer,Model,?,?
18120,Computer,Operating_system,?,?
18130,Computer,Operating_system_version,?,?
18140,Computer,Hardware_code,?,?
18150,Computer_citation,Citation_ID,?,?
18160,Computer_citation,Citation_label,?,?
18170,Computer_citation,Sf_ID,?,?
18180,Computer_citation,Entry_ID,?,?
18190,Computer_citation,Computer_ID,?,?
18200,Chem_shift_reference,Sf_category,?,?
18210,Chem_shift_reference,Sf_framecode,?,?
18220,Chem_shift_reference,Entry_ID,C,Entry ID
18230,Chem_shift_reference,Sf_ID,?,?
18240,Chem_shift_reference,ID,?,?
18250,Chem_shift_reference,Name,?,?
18260,Chem_shift_reference,Proton_shifts_flag,SFAV-P,Proton shifts flag
18270,Chem_shift_reference,Carbon_shifts_flag,SFAV-P,Carbon shifts flag
18280,Chem_shift_reference,Nitrogen_shifts_flag,SFAV-P,Nitrogen shifts flag
18290,Chem_shift_reference,Phosphorus_shifts_flag,?,?
18300,Chem_shift_reference,Other_shifts_flag,?,?
18310,Chem_shift_reference,Details,?,?
18320,Chem_shift_ref,Atom_type,C,Atom type
18330,Chem_shift_ref,Atom_isotope_number,C,Isotope number
18340,Chem_shift_ref,Mol_common_name,C,Reference molecule name
18350,Chem_shift_ref,Atom_group,?,?
18360,Chem_shift_ref,Concentration_val,?,?
18370,Chem_shift_ref,Concentration_units,?,?
18380,Chem_shift_ref,Solvent,?,?
18390,Chem_shift_ref,Rank,?,?
18400,Chem_shift_ref,Chem_shift_units,?,?
18410,Chem_shift_ref,Chem_shift_val,?,?
18420,Chem_shift_ref,Ref_method,SFAV-P,Reference method
18430,Chem_shift_ref,Ref_type,SFAV-P,Reference type
18440,Chem_shift_ref,Indirect_shift_ratio,C,Indirect shift ratio
18450,Chem_shift_ref,External_ref_loc,?,?
18460,Chem_shift_ref,External_ref_sample_geometry,?,?
18470,Chem_shift_ref,External_ref_axis,?,?
18480,Chem_shift_ref,Indirect_shift_ratio_cit_ID,?,?
18490,Chem_shift_ref,Indirect_shift_ratio_cit_label,?,?
18500,Chem_shift_ref,Ref_correction_type,?,?
18510,Chem_shift_ref,Correction_val,?,?
18520,Chem_shift_ref,Correction_val_cit_ID,?,?
18530,Chem_shift_ref,Correction_val_cit_label,?,?
18540,Chem_shift_ref,Sf_ID,?,?
18550,Chem_shift_ref,Entry_ID,C,Entry ID
18560,Chem_shift_ref,Chem_shift_reference_ID,?,?
18570,Assigned_chem_shift_list,Sf_category,?,?
18580,Assigned_chem_shift_list,Sf_framecode,?,?
18590,Assigned_chem_shift_list,Entry_ID,C,Entry ID
18600,Assigned_chem_shift_list,Sf_ID,?,?
18610,Assigned_chem_shift_list,ID,C,Assigned chemical shift list ID
18620,Assigned_chem_shift_list,Name,?,?
18630,Assigned_chem_shift_list,Data_file_name,?,?
18640,Assigned_chem_shift_list,Sample_condition_list_ID,C,Sample conditions ID
18650,Assigned_chem_shift_list,Sample_condition_list_label,?,?
18660,Assigned_chem_shift_list,Chem_shift_reference_ID,C,Chemical shift referencing ID
18670,Assigned_chem_shift_list,Chem_shift_reference_label,?,?
18680,Assigned_chem_shift_list,Chem_shift_1H_err,?,?
18690,Assigned_chem_shift_list,Chem_shift_13C_err,?,?
18700,Assigned_chem_shift_list,Chem_shift_15N_err,?,?
18710,Assigned_chem_shift_list,Chem_shift_31P_err,?,?
18720,Assigned_chem_shift_list,Chem_shift_2H_err,?,?
18730,Assigned_chem_shift_list,Chem_shift_19F_err,?,?
18740,Assigned_chem_shift_list,Error_derivation_method,?,?
18750,Assigned_chem_shift_list,Details,?,?
18760,Assigned_chem_shift_list,Text_data_format,?,?
18770,Assigned_chem_shift_list,Text_data,?,?
18780,Chem_shift_experiment,Experiment_ID,?,?
18790,Chem_shift_experiment,Experiment_name,SFAV-P,Experiment name
18800,Chem_shift_experiment,Sample_ID,?,?
18810,Chem_shift_experiment,Sample_label,?,?
18820,Chem_shift_experiment,Sample_state,C,Sample state (isotropic; anisotropic)
18830,Chem_shift_experiment,Sf_ID,?,?
18840,Chem_shift_experiment,Entry_ID,C,Entry ID
18850,Chem_shift_experiment,Assigned_chem_shift_list_ID,?,?
18860,Systematic_chem_shift_offset,Type,?,?
18870,Systematic_chem_shift_offset,Atom_type,?,?
18880,Systematic_chem_shift_offset,Atom_isotope_number,?,?
18890,Systematic_chem_shift_offset,Val,?,?
18900,Systematic_chem_shift_offset,Val_err,?,?
18910,Systematic_chem_shift_offset,Sf_ID,?,?
18920,Systematic_chem_shift_offset,Entry_ID,?,?
18930,Systematic_chem_shift_offset,Assigned_chem_shift_list_ID,?,?
18940,Chem_shift_software,Software_ID,?,?
18950,Chem_shift_software,Software_label,C,Software label
18960,Chem_shift_software,Method_ID,?,?
18970,Chem_shift_software,Method_label,?,?
18980,Chem_shift_software,Sf_ID,?,?
18990,Chem_shift_software,Entry_ID,C,Entry ID
19000,Chem_shift_software,Assigned_chem_shift_list_ID,?,?
19010,Atom_chem_shift,ID,C,Atom chemical shift ID
19020,Atom_chem_shift,Assembly_atom_ID,?,?
19030,Atom_chem_shift,Entity_assembly_ID,?,?
19040,Atom_chem_shift,Entity_ID,C,Molecular entity ID
19050,Atom_chem_shift,Comp_index_ID,C,Residue sequence number
19060,Atom_chem_shift,Seq_ID,?,?
19070,Atom_chem_shift,Comp_ID,C,Compound code (ALA; DT; U)
19080,Atom_chem_shift,Atom_ID,C,Atom name (HB2)
19090,Atom_chem_shift,Atom_type,C,Atom type (H; C; N; P)
19100,Atom_chem_shift,Atom_isotope_number,C,Atom isotope number
19110,Atom_chem_shift,Val,C,Chemical shift value
19120,Atom_chem_shift,Val_err,C,Chemical shift value error
19130,Atom_chem_shift,Assign_fig_of_merit,?,?
19140,Atom_chem_shift,Ambiguity_code,SFAV-P,Ambiguity code
19150,Atom_chem_shift,Ambiguity_set_ID,?,?
19160,Atom_chem_shift,Occupancy,?,?
19170,Atom_chem_shift,Resonance_ID,?,?
19180,Atom_chem_shift,Auth_entity_assembly_ID,?,?
19190,Atom_chem_shift,Auth_asym_ID,?,?
19200,Atom_chem_shift,Auth_seq_ID,?,?
19210,Atom_chem_shift,Auth_comp_ID,?,?
19220,Atom_chem_shift,Auth_atom_ID,?,?
19230,Atom_chem_shift,PDB_record_ID,?,?
19240,Atom_chem_shift,PDB_model_num,?,?
19250,Atom_chem_shift,PDB_strand_ID,?,?
19260,Atom_chem_shift,PDB_ins_code,?,?
19270,Atom_chem_shift,PDB_residue_no,?,?
19280,Atom_chem_shift,PDB_residue_name,?,?
19290,Atom_chem_shift,PDB_atom_name,?,?
19300,Atom_chem_shift,Original_PDB_strand_ID,?,?
19310,Atom_chem_shift,Original_PDB_residue_no,?,?
19320,Atom_chem_shift,Original_PDB_residue_name,?,?
19330,Atom_chem_shift,Original_PDB_atom_name,?,?
19340,Atom_chem_shift,Details,?,?
19350,Atom_chem_shift,Sf_ID,?,?
19360,Atom_chem_shift,Entry_ID,C,Entry ID
19370,Atom_chem_shift,Assigned_chem_shift_list_ID,?,?
19380,Ambiguous_atom_chem_shift,Ambiguous_shift_set_ID,?,?
19390,Ambiguous_atom_chem_shift,Atom_chem_shift_ID,?,?
19400,Ambiguous_atom_chem_shift,Sf_ID,?,?
19410,Ambiguous_atom_chem_shift,Entry_ID,?,?
19420,Ambiguous_atom_chem_shift,Assigned_chem_shift_list_ID,?,?
19430,Chem_shifts_calc_type,Sf_category,?,?
19440,Chem_shifts_calc_type,Sf_framecode,?,?
19450,Chem_shifts_calc_type,Entry_ID,?,?
19460,Chem_shifts_calc_type,Sf_ID,?,?
19470,Chem_shifts_calc_type,ID,?,?
19480,Chem_shifts_calc_type,Name,?,?
19490,Chem_shifts_calc_type,Calculation_level,?,?
19500,Chem_shifts_calc_type,Quantum_mechanical_method,?,?
19510,Chem_shifts_calc_type,Quantum_mechanical_theory_level,?,?
19520,Chem_shifts_calc_type,Quantum_mechanical_basis_set,?,?
19530,Chem_shifts_calc_type,Chem_shift_nucleus,?,?
19540,Chem_shifts_calc_type,Modeled_sample_cond_list_ID,?,?
19550,Chem_shifts_calc_type,Modeled_sample_cond_list_label,?,?
19560,Chem_shifts_calc_type,Chem_shift_reference_ID,?,?
19570,Chem_shifts_calc_type,Chem_shift_reference_label,?,?
19580,Chem_shifts_calc_type,Details,?,?
19590,Chem_shifts_calc_software,Software_ID,?,?
19600,Chem_shifts_calc_software,Software_label,?,?
19610,Chem_shifts_calc_software,Method_ID,?,?
19620,Chem_shifts_calc_software,Method_label,?,?
19630,Chem_shifts_calc_software,Sf_ID,?,?
19640,Chem_shifts_calc_software,Entry_ID,?,?
19650,Chem_shifts_calc_software,Chem_shifts_calc_type_ID,?,?
19660,Theoretical_chem_shift_list,Sf_category,?,?
19670,Theoretical_chem_shift_list,Sf_framecode,?,?
19680,Theoretical_chem_shift_list,Entry_ID,?,?
19690,Theoretical_chem_shift_list,Sf_ID,?,?
19700,Theoretical_chem_shift_list,ID,?,?
19710,Theoretical_chem_shift_list,Name,?,?
19720,Theoretical_chem_shift_list,Data_file_name,?,?
19730,Theoretical_chem_shift_list,Chem_shifts_calc_type_ID,?,?
19740,Theoretical_chem_shift_list,Chem_shifts_calc_type_label,?,?
19750,Theoretical_chem_shift_list,Model_atomic_coordinates_ID,?,?
19760,Theoretical_chem_shift_list,Model_atomic_coordinates_label,?,?
19770,Theoretical_chem_shift_list,Tensor_list_ID,?,?
19780,Theoretical_chem_shift_list,Tensor_list_label,?,?
19790,Theoretical_chem_shift_list,Fermi_contact_spin_density_units,?,?
19800,Theoretical_chem_shift_list,Chem_shift_1H_err,?,?
19810,Theoretical_chem_shift_list,Chem_shift_2H_err,?,?
19820,Theoretical_chem_shift_list,Chem_shift_13C_err,?,?
19830,Theoretical_chem_shift_list,Chem_shift_15N_err,?,?
19840,Theoretical_chem_shift_list,Chem_shift_19F_err,?,?
19850,Theoretical_chem_shift_list,Chem_shift_31P_err,?,?
19860,Theoretical_chem_shift_list,Details,?,?
19870,Theoretical_chem_shift_list,Text_data_format,?,?
19880,Theoretical_chem_shift_list,Text_data,?,?
19890,Theoretical_chem_shift,ID,?,?
19900,Theoretical_chem_shift,Assembly_atom_ID,?,?
19910,Theoretical_chem_shift,Entity_assembly_ID,?,?
19920,Theoretical_chem_shift,Entity_ID,?,?
19930,Theoretical_chem_shift,Comp_index_ID,?,?
19940,Theoretical_chem_shift,Seq_ID,?,?
19950,Theoretical_chem_shift,Comp_ID,?,?
19960,Theoretical_chem_shift,Atom_ID,?,?
19970,Theoretical_chem_shift,Atom_type,?,?
19980,Theoretical_chem_shift,Atom_isotope_number,?,?
19990,Theoretical_chem_shift,Fermi_contact_spin_density,?,?
20000,Theoretical_chem_shift,Val,?,?
20010,Theoretical_chem_shift,Val_err,?,?
20020,Theoretical_chem_shift,Auth_entity_assembly_ID,?,?
20030,Theoretical_chem_shift,Auth_asym_ID,?,?
20040,Theoretical_chem_shift,Auth_seq_ID,?,?
20050,Theoretical_chem_shift,Auth_comp_ID,?,?
20060,Theoretical_chem_shift,Auth_atom_ID,?,?
20070,Theoretical_chem_shift,Sf_ID,?,?
20080,Theoretical_chem_shift,Entry_ID,?,?
20090,Theoretical_chem_shift,Theoretical_chem_shift_list_ID,?,?
20100,Coupling_constant_list,Sf_category,?,?
20110,Coupling_constant_list,Sf_framecode,?,?
20120,Coupling_constant_list,Entry_ID,C,Entry ID
20130,Coupling_constant_list,Sf_ID,?,?
20140,Coupling_constant_list,ID,C,Coupling constant list ID
20150,Coupling_constant_list,Name,?,?
20160,Coupling_constant_list,Data_file_name,?,?
20170,Coupling_constant_list,Sample_condition_list_ID,?,?
20180,Coupling_constant_list,Sample_condition_list_label,?,?
20190,Coupling_constant_list,Spectrometer_frequency_1H,?,?
20200,Coupling_constant_list,Details,?,?
20210,Coupling_constant_list,Text_data_format,?,?
20220,Coupling_constant_list,Text_data,?,?
20230,Coupling_constant_experiment,Experiment_ID,?,?
20240,Coupling_constant_experiment,Experiment_name,?,?
20250,Coupling_constant_experiment,Sample_ID,?,?
20260,Coupling_constant_experiment,Sample_label,?,?
20270,Coupling_constant_experiment,Sample_state,?,?
20280,Coupling_constant_experiment,Sf_ID,?,?
20290,Coupling_constant_experiment,Entry_ID,?,?
20300,Coupling_constant_experiment,Coupling_constant_list_ID,?,?
20310,Coupling_constant_software,Software_ID,?,?
20320,Coupling_constant_software,Software_label,C,Software label
20330,Coupling_constant_software,Method_ID,?,?
20340,Coupling_constant_software,Method_label,?,?
20350,Coupling_constant_software,Sf_ID,?,?
20360,Coupling_constant_software,Entry_ID,C,Entry ID
20370,Coupling_constant_software,Coupling_constant_list_ID,?,?
20380,Coupling_constant,ID,C,Coupling constant ID
20390,Coupling_constant,Code,C,Coupling consant code (3JHNHA)
20400,Coupling_constant,Assembly_atom_ID_1,?,?
20410,Coupling_constant,Entity_assembly_ID_1,?,?
20420,Coupling_constant,Entity_ID_1,?,?
20430,Coupling_constant,Comp_index_ID_1,C,Residue sequence number one
20440,Coupling_constant,Seq_ID_1,?,?
20450,Coupling_constant,Comp_ID_1,C,Chemical compound one
20460,Coupling_constant,Atom_ID_1,C,Atom name one
20470,Coupling_constant,Atom_type_1,?,?
20480,Coupling_constant,Atom_isotope_number_1,?,?
20490,Coupling_constant,Ambiguity_code_1,?,?
20500,Coupling_constant,Assembly_atom_ID_2,?,?
20510,Coupling_constant,Entity_assembly_ID_2,?,?
20520,Coupling_constant,Entity_ID_2,?,?
20530,Coupling_constant,Comp_index_ID_2,C,Residue sequence number two
20540,Coupling_constant,Seq_ID_2,?,?
20550,Coupling_constant,Comp_ID_2,C,Chemical compound two
20560,Coupling_constant,Atom_ID_2,C,Atom name two
20570,Coupling_constant,Atom_type_2,?,?
20580,Coupling_constant,Atom_isotope_number_2,?,?
20590,Coupling_constant,Ambiguity_code_2,?,?
20600,Coupling_constant,Val,C,Coupling constant value
20610,Coupling_constant,Val_min,?,Mininum value
20620,Coupling_constant,Val_max,?,Maximum value
20630,Coupling_constant,Val_err,C,Coupling constant value error
20640,Coupling_constant,Resonance_ID_1,?,?
20650,Coupling_constant,Resonance_ID_2,?,?
20660,Coupling_constant,Auth_entity_assembly_ID_1,?,?
20670,Coupling_constant,Auth_asym_ID_1,?,?
20680,Coupling_constant,Auth_seq_ID_1,?,?
20690,Coupling_constant,Auth_comp_ID_1,?,?
20700,Coupling_constant,Auth_atom_ID_1,?,?
20710,Coupling_constant,Auth_entity_assembly_ID_2,?,?
20720,Coupling_constant,Auth_asym_ID_2,?,?
20730,Coupling_constant,Auth_seq_ID_2,?,?
20740,Coupling_constant,Auth_comp_ID_2,?,?
20750,Coupling_constant,Auth_atom_ID_2,?,?
20760,Coupling_constant,Details,?,?
20770,Coupling_constant,Sf_ID,?,?
20780,Coupling_constant,Entry_ID,C,Entry ID
20790,Coupling_constant,Coupling_constant_list_ID,?,?
20800,Theoretical_coupling_constant_list,Sf_category,?,?
20810,Theoretical_coupling_constant_list,Sf_framecode,?,?
20820,Theoretical_coupling_constant_list,Entry_ID,C,Entry ID
20830,Theoretical_coupling_constant_list,Sf_ID,?,?
20840,Theoretical_coupling_constant_list,ID,C,Theoretical coupling constant list ID
20850,Theoretical_coupling_constant_list,Name,?,?
20860,Theoretical_coupling_constant_list,Data_file_name,?,?
20870,Theoretical_coupling_constant_list,Sample_condition_list_ID,?,?
20880,Theoretical_coupling_constant_list,Sample_condition_list_label,?,?
20890,Theoretical_coupling_constant_list,Spectrometer_frequency_1H,?,?
20900,Theoretical_coupling_constant_list,Details,?,?
20910,Theoretical_coupling_constant_list,Text_data_format,?,?
20920,Theoretical_coupling_constant_list,Text_data,?,?
20930,Theoretical_coupling_constant_experiment,Experiment_ID,?,?
20940,Theoretical_coupling_constant_experiment,Experiment_name,?,?
20950,Theoretical_coupling_constant_experiment,Sample_ID,?,?
20960,Theoretical_coupling_constant_experiment,Sample_label,?,?
20970,Theoretical_coupling_constant_experiment,Sample_state,?,?
20980,Theoretical_coupling_constant_experiment,Sf_ID,?,?
20990,Theoretical_coupling_constant_experiment,Entry_ID,?,?
21000,Theoretical_coupling_constant_experiment,Theoretical_coupling_constant_list_ID,?,?
21010,Theoretical_coupling_constant_software,Software_ID,?,?
21020,Theoretical_coupling_constant_software,Software_label,C,Software label
21030,Theoretical_coupling_constant_software,Method_ID,?,?
21040,Theoretical_coupling_constant_software,Method_label,?,?
21050,Theoretical_coupling_constant_software,Sf_ID,?,?
21060,Theoretical_coupling_constant_software,Entry_ID,C,Entry ID
21070,Theoretical_coupling_constant_software,Theoretical_coupling_constant_list_ID,?,?
21080,Theoretical_coupling_constant,ID,C,Theoretical coupling constant ID
21090,Theoretical_coupling_constant,Code,C,Coupling consant code (3JHNHA)
21100,Theoretical_coupling_constant,Assembly_atom_ID_1,?,?
21110,Theoretical_coupling_constant,Entity_assembly_ID_1,?,?
21120,Theoretical_coupling_constant,Entity_ID_1,?,?
21130,Theoretical_coupling_constant,Comp_index_ID_1,C,Residue sequence number one
21140,Theoretical_coupling_constant,Seq_ID_1,?,?
21150,Theoretical_coupling_constant,Comp_ID_1,C,Chemical compound one
21160,Theoretical_coupling_constant,Atom_ID_1,C,Atom name one
21170,Theoretical_coupling_constant,Atom_type_1,?,?
21180,Theoretical_coupling_constant,Atom_isotope_number_1,?,?
21190,Theoretical_coupling_constant,Ambiguity_code_1,?,?
21200,Theoretical_coupling_constant,Assembly_atom_ID_2,?,?
21210,Theoretical_coupling_constant,Entity_assembly_ID_2,?,?
21220,Theoretical_coupling_constant,Entity_ID_2,?,?
21230,Theoretical_coupling_constant,Comp_index_ID_2,C,Residue sequence number two
21240,Theoretical_coupling_constant,Seq_ID_2,?,?
21250,Theoretical_coupling_constant,Comp_ID_2,C,Chemical compound two
21260,Theoretical_coupling_constant,Atom_ID_2,C,Atom name two
21270,Theoretical_coupling_constant,Atom_type_2,?,?
21280,Theoretical_coupling_constant,Atom_isotope_number_2,?,?
21290,Theoretical_coupling_constant,Ambiguity_code_2,?,?
21300,Theoretical_coupling_constant,Val,C,Coupling constant value
21310,Theoretical_coupling_constant,Val_min,?,Mininum value
21320,Theoretical_coupling_constant,Val_max,?,Maximum value
21330,Theoretical_coupling_constant,Val_err,C,Coupling constant value error
21340,Theoretical_coupling_constant,Resonance_ID_1,?,?
21350,Theoretical_coupling_constant,Resonance_ID_2,?,?
21360,Theoretical_coupling_constant,Auth_entity_assembly_ID_1,?,?
21370,Theoretical_coupling_constant,Auth_seq_ID_1,?,?
21380,Theoretical_coupling_constant,Auth_comp_ID_1,?,?
21390,Theoretical_coupling_constant,Auth_atom_ID_1,?,?
21400,Theoretical_coupling_constant,Auth_entity_assembly_ID_2,?,?
21410,Theoretical_coupling_constant,Auth_seq_ID_2,?,?
21420,Theoretical_coupling_constant,Auth_comp_ID_2,?,?
21430,Theoretical_coupling_constant,Auth_atom_ID_2,?,?
21440,Theoretical_coupling_constant,Details,?,?
21450,Theoretical_coupling_constant,Sf_ID,?,?
21460,Theoretical_coupling_constant,Entry_ID,C,Entry ID
21470,Theoretical_coupling_constant,Theoretical_coupling_constant_list_ID,?,?
21480,Spectral_peak_list,Sf_category,?,?
21490,Spectral_peak_list,Sf_framecode,?,?
21500,Spectral_peak_list,Entry_ID,C,Entry ID
21510,Spectral_peak_list,Sf_ID,?,?
21520,Spectral_peak_list,ID,C,ID
21530,Spectral_peak_list,Name,?,?
21540,Spectral_peak_list,Data_file_name,?,?
21550,Spectral_peak_list,Sample_ID,?,?
21560,Spectral_peak_list,Sample_label,?,?
21570,Spectral_peak_list,Sample_condition_list_ID,?,?
21580,Spectral_peak_list,Sample_condition_list_label,?,?
21590,Spectral_peak_list,Experiment_ID,C,Experiment ID
21600,Spectral_peak_list,Experiment_name,SFAV-P,Experiment name
21610,Spectral_peak_list,Experiment_class,?,?
21620,Spectral_peak_list,Experiment_type,?,?
21630,Spectral_peak_list,Number_of_spectral_dimensions,?,?
21640,Spectral_peak_list,Chemical_shift_list,?,?
21650,Spectral_peak_list,Assigned_chem_shift_list_ID,?,?
21660,Spectral_peak_list,Assigned_chem_shift_list_label,?,?
21670,Spectral_peak_list,Details,?,?
21680,Spectral_peak_list,Text_data_format,?,?
21690,Spectral_peak_list,Text_data,?,?
21700,Spectral_dim,ID,?,?
21710,Spectral_dim,Axis_code,?,?
21720,Spectral_dim,Spectrometer_frequency,?,?
21730,Spectral_dim,Atom_type,?,?
21740,Spectral_dim,Atom_isotope_number,?,?
21750,Spectral_dim,Spectral_region,?,?
21760,Spectral_dim,Magnetization_linkage_ID,?,?
21770,Spectral_dim,Under_sampling_type,?,?
21780,Spectral_dim,Sweep_width,?,?
21790,Spectral_dim,Sweep_width_units,?,?
21800,Spectral_dim,Value_first_point,?,?
21810,Spectral_dim,Absolute_peak_positions,?,?
21820,Spectral_dim,Acquisition,?,?
21830,Spectral_dim,Center_frequency_offset,?,?
21840,Spectral_dim,Encoding_code,?,?
21850,Spectral_dim,Encoded_reduced_dimension_ID,?,?
21860,Spectral_dim,Sf_ID,?,?
21870,Spectral_dim,Entry_ID,?,?
21880,Spectral_dim,Spectral_peak_list_ID,?,?
21890,Spectral_dim_transfer,Spectral_dim_ID_1,?,?
21900,Spectral_dim_transfer,Spectral_dim_ID_2,?,?
21910,Spectral_dim_transfer,Indirect,?,?
21920,Spectral_dim_transfer,Type,?,?
21930,Spectral_dim_transfer,Sf_ID,?,?
21940,Spectral_dim_transfer,Entry_ID,?,?
21950,Spectral_dim_transfer,Spectral_peak_list_ID,?,?
21960,Spectral_peak_software,Software_ID,?,?
21970,Spectral_peak_software,Software_label,C,Software label
21980,Spectral_peak_software,Method_ID,?,?
21990,Spectral_peak_software,Method_label,?,?
22000,Spectral_peak_software,Sf_ID,?,?
22010,Spectral_peak_software,Entry_ID,C,Entry ID
22020,Spectral_peak_software,Spectral_peak_list_ID,?,?
22030,Peak,Index_ID,?,?
22040,Peak,ID,?,?
22050,Peak,Figure_of_merit,?,?
22060,Peak,Restraint,?,?
22070,Peak,Details,?,?
22080,Peak,Sf_ID,?,?
22090,Peak,Entry_ID,?,?
22100,Peak,Spectral_peak_list_ID,?,?
22110,Peak_general_char,Peak_ID,?,?
22120,Peak_general_char,Intensity_val,?,?
22130,Peak_general_char,Intensity_val_err,?,?
22140,Peak_general_char,Measurement_method,?,?
22150,Peak_general_char,Sf_ID,?,?
22160,Peak_general_char,Entry_ID,?,?
22170,Peak_general_char,Spectral_peak_list_ID,?,?
22180,Peak_char,Peak_ID,?,?
22190,Peak_char,Spectral_dim_ID,?,?
22200,Peak_char,Chem_shift_val,?,?
22210,Peak_char,Chem_shift_val_err,?,?
22220,Peak_char,Line_width_val,?,?
22230,Peak_char,Line_width_val_err,?,?
22240,Peak_char,Phase_val,?,?
22250,Peak_char,Phase_val_err,?,?
22260,Peak_char,Decay_rate_val,?,?
22270,Peak_char,Decay_rate_val_err,?,?
22280,Peak_char,Coupling_pattern,?,?
22290,Peak_char,Bounding_box_upper_val,?,?
22300,Peak_char,Bounding_box_lower_val,?,?
22310,Peak_char,Bounding_box_range_val,?,?
22320,Peak_char,Details,?,?
22330,Peak_char,Derivation_method_ID,?,?
22340,Peak_char,Sf_ID,?,?
22350,Peak_char,Entry_ID,?,?
22360,Peak_char,Spectral_peak_list_ID,?,?
22370,Assigned_peak_chem_shift,Peak_ID,?,?
22380,Assigned_peak_chem_shift,Spectral_dim_ID,?,?
22390,Assigned_peak_chem_shift,Set_ID,?,?
22400,Assigned_peak_chem_shift,Magnetization_linkage_ID,?,?
22410,Assigned_peak_chem_shift,Assembly_atom_ID,?,?
22420,Assigned_peak_chem_shift,Val,?,?
22430,Assigned_peak_chem_shift,Contribution_fractional_val,?,?
22440,Assigned_peak_chem_shift,Figure_of_merit,?,?
22450,Assigned_peak_chem_shift,Assigned_chem_shift_list_ID,?,?
22460,Assigned_peak_chem_shift,Atom_chem_shift_ID,?,?
22470,Assigned_peak_chem_shift,Entity_assembly_ID,?,?
22480,Assigned_peak_chem_shift,Entity_ID,?,?
22490,Assigned_peak_chem_shift,Comp_index_ID,?,?
22500,Assigned_peak_chem_shift,Comp_ID,?,?
22510,Assigned_peak_chem_shift,Atom_ID,?,?
22520,Assigned_peak_chem_shift,Ambiguity_code,?,?
22530,Assigned_peak_chem_shift,Ambiguity_set_ID,?,?
22540,Assigned_peak_chem_shift,Auth_atom_peak_num,?,?
22550,Assigned_peak_chem_shift,Auth_entity_ID,?,?
22560,Assigned_peak_chem_shift,Auth_seq_ID,?,?
22570,Assigned_peak_chem_shift,Auth_comp_ID,?,?
22580,Assigned_peak_chem_shift,Auth_atom_ID,?,?
22590,Assigned_peak_chem_shift,Auth_ambiguity_code,?,?
22600,Assigned_peak_chem_shift,Auth_ambiguity_set_ID,?,?
22610,Assigned_peak_chem_shift,Auth_amb_atom_grp_ID,?,?
22620,Assigned_peak_chem_shift,Resonance_ID,?,?
22630,Assigned_peak_chem_shift,Details,?,?
22640,Assigned_peak_chem_shift,Sf_ID,?,?
22650,Assigned_peak_chem_shift,Entry_ID,?,?
22660,Assigned_peak_chem_shift,Spectral_peak_list_ID,?,?
22670,Peak_row_format,Index_ID,?,?
22680,Peak_row_format,ID,?,?
22690,Peak_row_format,Volume,?,?
22700,Peak_row_format,Volume_uncertainty,?,?
22710,Peak_row_format,Height,?,?
