NMR-STAR link ID,CIF to STAR transform code,tagCategory,tagField,mmCIF/pdbx data item,additional_transform_data,entryIdFlg,pdbxMapExistsFlg
,,exptl_crystal,description,_exptl_crystal.description,?,N,Y
,,exptl_crystal,F_000,_exptl_crystal.F_000,?,N,Y
,,exptl_crystal,id,_exptl_crystal.id,?,N,Y
,,exptl_crystal,pdbx_crystal_image_format,_exptl_crystal.pdbx_crystal_image_format,?,N,Y
,,exptl_crystal,pdbx_crystal_image_url,_exptl_crystal.pdbx_crystal_image_url,?,N,Y
,,exptl_crystal,pdbx_mosaicity,_exptl_crystal.pdbx_mosaicity,?,N,Y
,,exptl_crystal,pdbx_mosaicity_esd,_exptl_crystal.pdbx_mosaicity_esd,?,N,Y
,,exptl_crystal,preparation,_exptl_crystal.preparation,?,N,Y
,,exptl_crystal,size_max,_exptl_crystal.size_max,?,N,Y
,,exptl_crystal,size_mid,_exptl_crystal.size_mid,?,N,Y
,,exptl_crystal,size_min,_exptl_crystal.size_min,?,N,Y
,,exptl_crystal,size_rad,_exptl_crystal.size_rad,?,N,Y
,,exptl_crystal_face,crystal_id,_exptl_crystal_face.crystal_id,?,N,Y
,,exptl_crystal_face,diffr_chi,_exptl_crystal_face.diffr_chi,?,N,Y
,,exptl_crystal_face,diffr_kappa,_exptl_crystal_face.diffr_kappa,?,N,Y
,,exptl_crystal_face,diffr_phi,_exptl_crystal_face.diffr_phi,?,N,Y
,,exptl_crystal_face,diffr_psi,_exptl_crystal_face.diffr_psi,?,N,Y
,,exptl_crystal_face,index_h,_exptl_crystal_face.index_h,?,N,Y
,,exptl_crystal_face,index_k,_exptl_crystal_face.index_k,?,N,Y
,,exptl_crystal_face,index_l,_exptl_crystal_face.index_l,?,N,Y
,,exptl_crystal_face,perp_dist,_exptl_crystal_face.perp_dist,?,N,Y
,,exptl_crystal_grow,apparatus,_exptl_crystal_grow.apparatus,?,N,Y
,,exptl_crystal_grow,atmosphere,_exptl_crystal_grow.atmosphere,?,N,Y
,,exptl_crystal_grow,crystal_id,_exptl_crystal_grow.crystal_id,?,N,Y
,,exptl_crystal_grow,details,_exptl_crystal_grow.details,?,N,Y
,,exptl_crystal_grow,method,_exptl_crystal_grow.method,?,N,Y
,,exptl_crystal_grow,method_ref,_exptl_crystal_grow.method_ref,?,N,Y
,,exptl_crystal_grow,pdbx_details,_exptl_crystal_grow.pdbx_details,?,N,Y
,,exptl_crystal_grow,pdbx_pH_range,_exptl_crystal_grow.pdbx_pH_range,?,N,Y
,,exptl_crystal_grow,pH,_exptl_crystal_grow.pH,?,N,Y
,,exptl_crystal_grow,pressure,_exptl_crystal_grow.pressure,?,N,Y
,,exptl_crystal_grow,pressure_esd,_exptl_crystal_grow.pressure_esd,?,N,Y
,,exptl_crystal_grow,seeding,_exptl_crystal_grow.seeding,?,N,Y
,,exptl_crystal_grow,seeding_ref,_exptl_crystal_grow.seeding_ref,?,N,Y
,,exptl_crystal_grow,temp,_exptl_crystal_grow.temp,?,N,Y
,,exptl_crystal_grow,temp_details,_exptl_crystal_grow.temp_details,?,N,Y
,,exptl_crystal_grow,temp_esd,_exptl_crystal_grow.temp_esd,?,N,Y
,,exptl_crystal_grow,time,_exptl_crystal_grow.time,?,N,Y
,,exptl_crystal_grow_comp,conc,_exptl_crystal_grow_comp.conc,?,N,Y
,,exptl_crystal_grow_comp,crystal_id,_exptl_crystal_grow_comp.crystal_id,?,N,Y
,,exptl_crystal_grow_comp,details,_exptl_crystal_grow_comp.details,?,N,Y
,,exptl_crystal_grow_comp,id,_exptl_crystal_grow_comp.id,?,N,Y
,,exptl_crystal_grow_comp,name,_exptl_crystal_grow_comp.name,?,N,Y
,,exptl_crystal_grow_comp,sol_id,_exptl_crystal_grow_comp.sol_id,?,N,Y
,,exptl_crystal_grow_comp,volume,_exptl_crystal_grow_comp.volume,?,N,Y
,,geom,details,_geom.details,?,N,Y
,,geom,entry_id,_geom.entry_id,?,Y,Y
,,geom_angle,atom_site_auth_asym_id_1,_geom_angle.atom_site_auth_asym_id_1,?,N,Y
,,geom_angle,atom_site_auth_asym_id_2,_geom_angle.atom_site_auth_asym_id_2,?,N,Y
,,geom_angle,atom_site_auth_asym_id_3,_geom_angle.atom_site_auth_asym_id_3,?,N,Y
,,geom_angle,atom_site_auth_atom_id_1,_geom_angle.atom_site_auth_atom_id_1,?,N,Y
,,geom_angle,atom_site_auth_atom_id_2,_geom_angle.atom_site_auth_atom_id_2,?,N,Y
,,geom_angle,atom_site_auth_atom_id_3,_geom_angle.atom_site_auth_atom_id_3,?,N,Y
,,geom_angle,atom_site_auth_comp_id_1,_geom_angle.atom_site_auth_comp_id_1,?,N,Y
,,geom_angle,atom_site_auth_comp_id_2,_geom_angle.atom_site_auth_comp_id_2,?,N,Y
,,geom_angle,atom_site_auth_comp_id_3,_geom_angle.atom_site_auth_comp_id_3,?,N,Y
,,geom_angle,atom_site_auth_seq_id_1,_geom_angle.atom_site_auth_seq_id_1,?,N,Y
,,geom_angle,atom_site_auth_seq_id_2,_geom_angle.atom_site_auth_seq_id_2,?,N,Y
,,geom_angle,atom_site_auth_seq_id_3,_geom_angle.atom_site_auth_seq_id_3,?,N,Y
,,geom_angle,atom_site_id_1,_geom_angle.atom_site_id_1,?,N,Y
,,geom_angle,atom_site_id_2,_geom_angle.atom_site_id_2,?,N,Y
,,geom_angle,atom_site_id_3,_geom_angle.atom_site_id_3,?,N,Y
,,geom_angle,atom_site_label_alt_id_1,_geom_angle.atom_site_label_alt_id_1,?,N,Y
,,geom_angle,atom_site_label_alt_id_2,_geom_angle.atom_site_label_alt_id_2,?,N,Y
,,geom_angle,atom_site_label_alt_id_3,_geom_angle.atom_site_label_alt_id_3,?,N,Y
,,geom_angle,atom_site_label_asym_id_1,_geom_angle.atom_site_label_asym_id_1,?,N,Y
,,geom_angle,atom_site_label_asym_id_2,_geom_angle.atom_site_label_asym_id_2,?,N,Y
,,geom_angle,atom_site_label_asym_id_3,_geom_angle.atom_site_label_asym_id_3,?,N,Y
,,geom_angle,atom_site_label_atom_id_1,_geom_angle.atom_site_label_atom_id_1,?,N,Y
,,geom_angle,atom_site_label_atom_id_2,_geom_angle.atom_site_label_atom_id_2,?,N,Y
,,geom_angle,atom_site_label_atom_id_3,_geom_angle.atom_site_label_atom_id_3,?,N,Y
,,geom_angle,atom_site_label_comp_id_1,_geom_angle.atom_site_label_comp_id_1,?,N,Y
,,geom_angle,atom_site_label_comp_id_2,_geom_angle.atom_site_label_comp_id_2,?,N,Y
,,geom_angle,atom_site_label_comp_id_3,_geom_angle.atom_site_label_comp_id_3,?,N,Y
,,geom_angle,atom_site_label_seq_id_1,_geom_angle.atom_site_label_seq_id_1,?,N,Y
,,geom_angle,atom_site_label_seq_id_2,_geom_angle.atom_site_label_seq_id_2,?,N,Y
,,geom_angle,atom_site_label_seq_id_3,_geom_angle.atom_site_label_seq_id_3,?,N,Y
,,geom_angle,pdbx_atom_site_PDB_ins_code_1,_geom_angle.pdbx_atom_site_PDB_ins_code_1,?,N,Y
,,geom_angle,pdbx_atom_site_PDB_ins_code_2,_geom_angle.pdbx_atom_site_PDB_ins_code_2,?,N,Y
,,geom_angle,pdbx_atom_site_PDB_ins_code_3,_geom_angle.pdbx_atom_site_PDB_ins_code_3,?,N,Y
,,geom_angle,pdbx_PDB_model_num,_geom_angle.pdbx_PDB_model_num,?,N,Y
,,geom_angle,publ_flag,_geom_angle.publ_flag,?,N,Y
,,geom_angle,site_symmetry_1,_geom_angle.site_symmetry_1,?,N,Y
,,geom_angle,site_symmetry_2,_geom_angle.site_symmetry_2,?,N,Y
,,geom_angle,site_symmetry_3,_geom_angle.site_symmetry_3,?,N,Y
,,geom_angle,value,_geom_angle.value,?,N,Y
,,geom_angle,value_esd,_geom_angle.value_esd,?,N,Y
,,geom_bond,atom_site_auth_asym_id_1,_geom_bond.atom_site_auth_asym_id_1,?,N,Y
,,geom_bond,atom_site_auth_asym_id_2,_geom_bond.atom_site_auth_asym_id_2,?,N,Y
,,geom_bond,atom_site_auth_atom_id_1,_geom_bond.atom_site_auth_atom_id_1,?,N,Y
,,geom_bond,atom_site_auth_atom_id_2,_geom_bond.atom_site_auth_atom_id_2,?,N,Y
,,geom_bond,atom_site_auth_comp_id_1,_geom_bond.atom_site_auth_comp_id_1,?,N,Y
,,geom_bond,atom_site_auth_comp_id_2,_geom_bond.atom_site_auth_comp_id_2,?,N,Y
,,geom_bond,atom_site_auth_seq_id_1,_geom_bond.atom_site_auth_seq_id_1,?,N,Y
,,geom_bond,atom_site_auth_seq_id_2,_geom_bond.atom_site_auth_seq_id_2,?,N,Y
,,geom_bond,atom_site_id_1,_geom_bond.atom_site_id_1,?,N,Y
,,geom_bond,atom_site_id_2,_geom_bond.atom_site_id_2,?,N,Y
,,geom_bond,atom_site_label_alt_id_1,_geom_bond.atom_site_label_alt_id_1,?,N,Y
,,geom_bond,atom_site_label_alt_id_2,_geom_bond.atom_site_label_alt_id_2,?,N,Y
,,geom_bond,atom_site_label_asym_id_1,_geom_bond.atom_site_label_asym_id_1,?,N,Y
,,geom_bond,atom_site_label_asym_id_2,_geom_bond.atom_site_label_asym_id_2,?,N,Y
,,geom_bond,atom_site_label_atom_id_1,_geom_bond.atom_site_label_atom_id_1,?,N,Y
,,geom_bond,atom_site_label_atom_id_2,_geom_bond.atom_site_label_atom_id_2,?,N,Y
,,geom_bond,atom_site_label_comp_id_1,_geom_bond.atom_site_label_comp_id_1,?,N,Y
,,geom_bond,atom_site_label_comp_id_2,_geom_bond.atom_site_label_comp_id_2,?,N,Y
,,geom_bond,atom_site_label_seq_id_1,_geom_bond.atom_site_label_seq_id_1,?,N,Y
,,geom_bond,atom_site_label_seq_id_2,_geom_bond.atom_site_label_seq_id_2,?,N,Y
,,geom_bond,dist,_geom_bond.dist,?,N,Y
,,geom_bond,dist_esd,_geom_bond.dist_esd,?,N,Y
,,geom_bond,pdbx_atom_site_PDB_ins_code_1,_geom_bond.pdbx_atom_site_PDB_ins_code_1,?,N,Y
,,geom_bond,pdbx_atom_site_PDB_ins_code_2,_geom_bond.pdbx_atom_site_PDB_ins_code_2,?,N,Y
,,geom_bond,pdbx_PDB_model_num,_geom_bond.pdbx_PDB_model_num,?,N,Y
,,geom_bond,publ_flag,_geom_bond.publ_flag,?,N,Y
,,geom_bond,site_symmetry_1,_geom_bond.site_symmetry_1,?,N,Y
,,geom_bond,site_symmetry_2,_geom_bond.site_symmetry_2,?,N,Y
,,geom_bond,valence,_geom_bond.valence,?,N,Y
,,geom_contact,atom_site_auth_asym_id_1,_geom_contact.atom_site_auth_asym_id_1,?,N,Y
,,geom_contact,atom_site_auth_asym_id_2,_geom_contact.atom_site_auth_asym_id_2,?,N,Y
,,geom_contact,atom_site_auth_atom_id_1,_geom_contact.atom_site_auth_atom_id_1,?,N,Y
,,geom_contact,atom_site_auth_atom_id_2,_geom_contact.atom_site_auth_atom_id_2,?,N,Y
,,geom_contact,atom_site_auth_comp_id_1,_geom_contact.atom_site_auth_comp_id_1,?,N,Y
,,geom_contact,atom_site_auth_comp_id_2,_geom_contact.atom_site_auth_comp_id_2,?,N,Y
,,geom_contact,atom_site_auth_seq_id_1,_geom_contact.atom_site_auth_seq_id_1,?,N,Y
,,geom_contact,atom_site_auth_seq_id_2,_geom_contact.atom_site_auth_seq_id_2,?,N,Y
,,geom_contact,atom_site_id_1,_geom_contact.atom_site_id_1,?,N,Y
,,geom_contact,atom_site_id_2,_geom_contact.atom_site_id_2,?,N,Y
,,geom_contact,atom_site_label_alt_id_1,_geom_contact.atom_site_label_alt_id_1,?,N,Y
,,geom_contact,atom_site_label_alt_id_2,_geom_contact.atom_site_label_alt_id_2,?,N,Y
,,geom_contact,atom_site_label_asym_id_1,_geom_contact.atom_site_label_asym_id_1,?,N,Y
,,geom_contact,atom_site_label_asym_id_2,_geom_contact.atom_site_label_asym_id_2,?,N,Y
,,geom_contact,atom_site_label_atom_id_1,_geom_contact.atom_site_label_atom_id_1,?,N,Y
,,geom_contact,atom_site_label_atom_id_2,_geom_contact.atom_site_label_atom_id_2,?,N,Y
,,geom_contact,atom_site_label_comp_id_1,_geom_contact.atom_site_label_comp_id_1,?,N,Y
,,geom_contact,atom_site_label_comp_id_2,_geom_contact.atom_site_label_comp_id_2,?,N,Y
,,geom_contact,atom_site_label_seq_id_1,_geom_contact.atom_site_label_seq_id_1,?,N,Y
,,geom_contact,atom_site_label_seq_id_2,_geom_contact.atom_site_label_seq_id_2,?,N,Y
,,geom_contact,dist,_geom_contact.dist,?,N,Y
,,geom_contact,dist_esd,_geom_contact.dist_esd,?,N,Y
,,geom_contact,pdbx_atom_site_PDB_ins_code_1,_geom_contact.pdbx_atom_site_PDB_ins_code_1,?,N,Y
,,geom_contact,pdbx_atom_site_PDB_ins_code_2,_geom_contact.pdbx_atom_site_PDB_ins_code_2,?,N,Y
,,geom_contact,pdbx_PDB_model_num,_geom_contact.pdbx_PDB_model_num,?,N,Y
,,geom_contact,publ_flag,_geom_contact.publ_flag,?,N,Y
,,geom_contact,site_symmetry_1,_geom_contact.site_symmetry_1,?,N,Y
,,geom_contact,site_symmetry_2,_geom_contact.site_symmetry_2,?,N,Y
,,geom_hbond,angle_DHA,_geom_hbond.angle_DHA,?,N,Y
,,geom_hbond,angle_DHA_esd,_geom_hbond.angle_DHA_esd,?,N,Y
,,geom_hbond,atom_site_auth_asym_id_A,_geom_hbond.atom_site_auth_asym_id_A,?,N,Y
,,geom_hbond,atom_site_auth_asym_id_D,_geom_hbond.atom_site_auth_asym_id_D,?,N,Y
,,geom_hbond,atom_site_auth_asym_id_H,_geom_hbond.atom_site_auth_asym_id_H,?,N,Y
,,geom_hbond,atom_site_auth_atom_id_A,_geom_hbond.atom_site_auth_atom_id_A,?,N,Y
,,geom_hbond,atom_site_auth_atom_id_D,_geom_hbond.atom_site_auth_atom_id_D,?,N,Y
,,geom_hbond,atom_site_auth_atom_id_H,_geom_hbond.atom_site_auth_atom_id_H,?,N,Y
,,geom_hbond,atom_site_auth_comp_id_A,_geom_hbond.atom_site_auth_comp_id_A,?,N,Y
,,geom_hbond,atom_site_auth_comp_id_D,_geom_hbond.atom_site_auth_comp_id_D,?,N,Y
,,geom_hbond,atom_site_auth_comp_id_H,_geom_hbond.atom_site_auth_comp_id_H,?,N,Y
,,geom_hbond,atom_site_auth_seq_id_A,_geom_hbond.atom_site_auth_seq_id_A,?,N,Y
,,geom_hbond,atom_site_auth_seq_id_D,_geom_hbond.atom_site_auth_seq_id_D,?,N,Y
,,geom_hbond,atom_site_auth_seq_id_H,_geom_hbond.atom_site_auth_seq_id_H,?,N,Y
,,geom_hbond,atom_site_id_A,_geom_hbond.atom_site_id_A,?,N,Y
,,geom_hbond,atom_site_id_D,_geom_hbond.atom_site_id_D,?,N,Y
,,geom_hbond,atom_site_id_H,_geom_hbond.atom_site_id_H,?,N,Y
,,geom_hbond,atom_site_label_alt_id_A,_geom_hbond.atom_site_label_alt_id_A,?,N,Y
,,geom_hbond,atom_site_label_alt_id_D,_geom_hbond.atom_site_label_alt_id_D,?,N,Y
,,geom_hbond,atom_site_label_alt_id_H,_geom_hbond.atom_site_label_alt_id_H,?,N,Y
,,geom_hbond,atom_site_label_asym_id_A,_geom_hbond.atom_site_label_asym_id_A,?,N,Y
,,geom_hbond,atom_site_label_asym_id_D,_geom_hbond.atom_site_label_asym_id_D,?,N,Y
,,geom_hbond,atom_site_label_asym_id_H,_geom_hbond.atom_site_label_asym_id_H,?,N,Y
,,geom_hbond,atom_site_label_atom_id_A,_geom_hbond.atom_site_label_atom_id_A,?,N,Y
,,geom_hbond,atom_site_label_atom_id_D,_geom_hbond.atom_site_label_atom_id_D,?,N,Y
,,geom_hbond,atom_site_label_atom_id_H,_geom_hbond.atom_site_label_atom_id_H,?,N,Y
,,geom_hbond,atom_site_label_comp_id_A,_geom_hbond.atom_site_label_comp_id_A,?,N,Y
,,geom_hbond,atom_site_label_comp_id_D,_geom_hbond.atom_site_label_comp_id_D,?,N,Y
,,geom_hbond,atom_site_label_comp_id_H,_geom_hbond.atom_site_label_comp_id_H,?,N,Y
,,geom_hbond,atom_site_label_seq_id_A,_geom_hbond.atom_site_label_seq_id_A,?,N,Y
,,geom_hbond,atom_site_label_seq_id_D,_geom_hbond.atom_site_label_seq_id_D,?,N,Y
,,geom_hbond,atom_site_label_seq_id_H,_geom_hbond.atom_site_label_seq_id_H,?,N,Y
,,geom_hbond,dist_DA,_geom_hbond.dist_DA,?,N,Y
,,geom_hbond,dist_DA_esd,_geom_hbond.dist_DA_esd,?,N,Y
,,geom_hbond,dist_DH,_geom_hbond.dist_DH,?,N,Y
,,geom_hbond,dist_DH_esd,_geom_hbond.dist_DH_esd,?,N,Y
,,geom_hbond,dist_HA,_geom_hbond.dist_HA,?,N,Y
,,geom_hbond,dist_HA_esd,_geom_hbond.dist_HA_esd,?,N,Y
,,geom_hbond,publ_flag,_geom_hbond.publ_flag,?,N,Y
,,geom_hbond,site_symmetry_A,_geom_hbond.site_symmetry_A,?,N,Y
,,geom_hbond,site_symmetry_D,_geom_hbond.site_symmetry_D,?,N,Y
,,geom_hbond,site_symmetry_H,_geom_hbond.site_symmetry_H,?,N,Y
,,geom_torsion,atom_site_auth_asym_id_1,_geom_torsion.atom_site_auth_asym_id_1,?,N,Y
,,geom_torsion,atom_site_auth_asym_id_2,_geom_torsion.atom_site_auth_asym_id_2,?,N,Y
,,geom_torsion,atom_site_auth_asym_id_3,_geom_torsion.atom_site_auth_asym_id_3,?,N,Y
,,geom_torsion,atom_site_auth_asym_id_4,_geom_torsion.atom_site_auth_asym_id_4,?,N,Y
,,geom_torsion,atom_site_auth_atom_id_1,_geom_torsion.atom_site_auth_atom_id_1,?,N,Y
,,geom_torsion,atom_site_auth_atom_id_2,_geom_torsion.atom_site_auth_atom_id_2,?,N,Y
,,geom_torsion,atom_site_auth_atom_id_3,_geom_torsion.atom_site_auth_atom_id_3,?,N,Y
,,geom_torsion,atom_site_auth_atom_id_4,_geom_torsion.atom_site_auth_atom_id_4,?,N,Y
,,geom_torsion,atom_site_auth_comp_id_1,_geom_torsion.atom_site_auth_comp_id_1,?,N,Y
,,geom_torsion,atom_site_auth_comp_id_2,_geom_torsion.atom_site_auth_comp_id_2,?,N,Y
,,geom_torsion,atom_site_auth_comp_id_3,_geom_torsion.atom_site_auth_comp_id_3,?,N,Y
,,geom_torsion,atom_site_auth_comp_id_4,_geom_torsion.atom_site_auth_comp_id_4,?,N,Y
,,geom_torsion,atom_site_auth_seq_id_1,_geom_torsion.atom_site_auth_seq_id_1,?,N,Y
,,geom_torsion,atom_site_auth_seq_id_2,_geom_torsion.atom_site_auth_seq_id_2,?,N,Y
,,geom_torsion,atom_site_auth_seq_id_3,_geom_torsion.atom_site_auth_seq_id_3,?,N,Y
,,geom_torsion,atom_site_auth_seq_id_4,_geom_torsion.atom_site_auth_seq_id_4,?,N,Y
,,geom_torsion,atom_site_id_1,_geom_torsion.atom_site_id_1,?,N,Y
,,geom_torsion,atom_site_id_2,_geom_torsion.atom_site_id_2,?,N,Y
,,geom_torsion,atom_site_id_3,_geom_torsion.atom_site_id_3,?,N,Y
,,geom_torsion,atom_site_id_4,_geom_torsion.atom_site_id_4,?,N,Y
,,geom_torsion,atom_site_label_alt_id_1,_geom_torsion.atom_site_label_alt_id_1,?,N,Y
,,geom_torsion,atom_site_label_alt_id_2,_geom_torsion.atom_site_label_alt_id_2,?,N,Y
,,geom_torsion,atom_site_label_alt_id_3,_geom_torsion.atom_site_label_alt_id_3,?,N,Y
,,geom_torsion,atom_site_label_alt_id_4,_geom_torsion.atom_site_label_alt_id_4,?,N,Y
,,geom_torsion,atom_site_label_asym_id_1,_geom_torsion.atom_site_label_asym_id_1,?,N,Y
,,geom_torsion,atom_site_label_asym_id_2,_geom_torsion.atom_site_label_asym_id_2,?,N,Y
,,geom_torsion,atom_site_label_asym_id_3,_geom_torsion.atom_site_label_asym_id_3,?,N,Y
,,geom_torsion,atom_site_label_asym_id_4,_geom_torsion.atom_site_label_asym_id_4,?,N,Y
,,geom_torsion,atom_site_label_atom_id_1,_geom_torsion.atom_site_label_atom_id_1,?,N,Y
,,geom_torsion,atom_site_label_atom_id_2,_geom_torsion.atom_site_label_atom_id_2,?,N,Y
,,geom_torsion,atom_site_label_atom_id_3,_geom_torsion.atom_site_label_atom_id_3,?,N,Y
,,geom_torsion,atom_site_label_atom_id_4,_geom_torsion.atom_site_label_atom_id_4,?,N,Y
,,geom_torsion,atom_site_label_comp_id_1,_geom_torsion.atom_site_label_comp_id_1,?,N,Y
,,geom_torsion,atom_site_label_comp_id_2,_geom_torsion.atom_site_label_comp_id_2,?,N,Y
,,geom_torsion,atom_site_label_comp_id_3,_geom_torsion.atom_site_label_comp_id_3,?,N,Y
,,geom_torsion,atom_site_label_comp_id_4,_geom_torsion.atom_site_label_comp_id_4,?,N,Y
,,geom_torsion,atom_site_label_seq_id_1,_geom_torsion.atom_site_label_seq_id_1,?,N,Y
,,geom_torsion,atom_site_label_seq_id_2,_geom_torsion.atom_site_label_seq_id_2,?,N,Y
,,geom_torsion,atom_site_label_seq_id_3,_geom_torsion.atom_site_label_seq_id_3,?,N,Y
,,geom_torsion,atom_site_label_seq_id_4,_geom_torsion.atom_site_label_seq_id_4,?,N,Y
,,geom_torsion,pdbx_atom_site_PDB_ins_code_1,_geom_torsion.pdbx_atom_site_PDB_ins_code_1,?,N,Y
,,geom_torsion,pdbx_atom_site_PDB_ins_code_2,_geom_torsion.pdbx_atom_site_PDB_ins_code_2,?,N,Y
,,geom_torsion,pdbx_atom_site_PDB_ins_code_3,_geom_torsion.pdbx_atom_site_PDB_ins_code_3,?,N,Y
,,geom_torsion,pdbx_atom_site_PDB_ins_code_4,_geom_torsion.pdbx_atom_site_PDB_ins_code_4,?,N,Y
,,geom_torsion,pdbx_PDB_model_num,_geom_torsion.pdbx_PDB_model_num,?,N,Y
,,geom_torsion,publ_flag,_geom_torsion.publ_flag,?,N,Y
,,geom_torsion,site_symmetry_1,_geom_torsion.site_symmetry_1,?,N,Y
,,geom_torsion,site_symmetry_2,_geom_torsion.site_symmetry_2,?,N,Y
,,geom_torsion,site_symmetry_3,_geom_torsion.site_symmetry_3,?,N,Y
,,geom_torsion,site_symmetry_4,_geom_torsion.site_symmetry_4,?,N,Y
,,geom_torsion,value,_geom_torsion.value,?,N,Y
,,geom_torsion,value_esd,_geom_torsion.value_esd,?,N,Y
14,3,journal,coden_ASTM,_journal.coden_ASTM,?,N,Y
1252,0,journal,coden_Cambridge,_journal.coden_Cambridge,?,N,Y
1253,0,journal,coeditor_address,_journal.coeditor_address,?,N,Y
1254,0,journal,coeditor_code,_journal.coeditor_code,?,N,Y
1255,0,journal,coeditor_email,_journal.coeditor_email,?,N,Y
1256,0,journal,coeditor_fax,_journal.coeditor_fax,?,N,Y
1257,0,journal,coeditor_name,_journal.coeditor_name,?,N,Y
1258,0,journal,coeditor_notes,_journal.coeditor_notes,?,N,Y
1259,0,journal,coeditor_phone,_journal.coeditor_phone,?,N,Y
1260,0,journal,data_validation_number,_journal.data_validation_number,?,N,Y
1261,0,journal,date_accepted,_journal.date_accepted,?,N,Y
1262,0,journal,date_from_coeditor,_journal.date_from_coeditor,?,N,Y
1263,0,journal,date_printers_final,_journal.date_printers_final,?,N,Y
1264,0,journal,date_printers_first,_journal.date_printers_first,?,N,Y
1265,0,journal,date_proofs_in,_journal.date_proofs_in,?,N,Y
1266,0,journal,date_proofs_out,_journal.date_proofs_out,?,N,Y
1267,0,journal,date_recd_copyright,_journal.date_recd_copyright,?,N,Y
1268,0,journal,date_recd_electronic,_journal.date_recd_electronic,?,N,Y
1269,0,journal,date_recd_hard_copy,_journal.date_recd_hard_copy,?,N,Y
1270,0,journal,date_to_coeditor,_journal.date_to_coeditor,?,N,Y
1271,1,journal,entry_id,_journal.entry_id,?,Y,Y
1272,3,journal,issue,_journal.issue,?,N,Y
1273,0,journal,language,_journal.language,?,N,Y
1274,3,journal,name_full,_journal.name_full,?,N,Y
11,3,journal,page_first,_journal.page_first,?,N,Y
12,3,journal,page_last,_journal.page_last,?,N,Y
1277,0,journal,paper_category,_journal.paper_category,?,N,Y
1278,0,journal,suppl_publ_number,_journal.suppl_publ_number,?,N,Y
1279,0,journal,suppl_publ_pages,_journal.suppl_publ_pages,?,N,Y
1280,0,journal,techeditor_address,_journal.techeditor_address,?,N,Y
1281,0,journal,techeditor_code,_journal.techeditor_code,?,N,Y
1282,0,journal,techeditor_email,_journal.techeditor_email,?,N,Y
1283,0,journal,techeditor_fax,_journal.techeditor_fax,?,N,Y
1284,0,journal,techeditor_name,_journal.techeditor_name,?,N,Y
1285,0,journal,techeditor_notes,_journal.techeditor_notes,?,N,Y
1286,0,journal,techeditor_phone,_journal.techeditor_phone,?,N,Y
10,3,journal,volume,_journal.volume,?,N,Y
13,3,journal,year,_journal.year,?,N,Y
1248,0,journal_index,subterm,_journal_index.subterm,?,N,Y
1249,0,journal_index,term,_journal_index.term,?,N,Y
1250,0,journal_index,type,_journal_index.type,?,N,Y
,,ndb_original_ndb_coordinates,coord_section,_ndb_original_ndb_coordinates.coord_section,?,N,Y
,,ndb_struct_conf_na,entry_id,_ndb_struct_conf_na.entry_id,?,Y,Y
,,ndb_struct_conf_na,feature,_ndb_struct_conf_na.feature,?,N,Y
,,ndb_struct_conf_na,feature_count,_ndb_struct_conf_na.feature_count,?,N,Y
,,ndb_struct_feature_na,entry_id,_ndb_struct_feature_na.entry_id,?,Y,Y
,,ndb_struct_feature_na,feature,_ndb_struct_feature_na.feature,?,N,Y
,,ndb_struct_feature_na,feature_count,_ndb_struct_feature_na.feature_count,?,N,Y
,,ndb_struct_na_base_pair,buckle,_ndb_struct_na_base_pair.buckle,?,N,Y
,,ndb_struct_na_base_pair,hbond_type_12,_ndb_struct_na_base_pair.hbond_type_12,?,N,Y
,,ndb_struct_na_base_pair,hbond_type_28,_ndb_struct_na_base_pair.hbond_type_28,?,N,Y
,,ndb_struct_na_base_pair,i_auth_asym_id,_ndb_struct_na_base_pair.i_auth_asym_id,?,N,Y
,,ndb_struct_na_base_pair,i_auth_seq_id,_ndb_struct_na_base_pair.i_auth_seq_id,?,N,Y
,,ndb_struct_na_base_pair,i_label_asym_id,_ndb_struct_na_base_pair.i_label_asym_id,?,N,Y
,,ndb_struct_na_base_pair,i_label_comp_id,_ndb_struct_na_base_pair.i_label_comp_id,?,N,Y
,,ndb_struct_na_base_pair,i_label_seq_id,_ndb_struct_na_base_pair.i_label_seq_id,?,N,Y
,,ndb_struct_na_base_pair,i_PDB_ins_code,_ndb_struct_na_base_pair.i_PDB_ins_code,?,N,Y
,,ndb_struct_na_base_pair,i_symmetry,_ndb_struct_na_base_pair.i_symmetry,?,N,Y
,,ndb_struct_na_base_pair,j_auth_asym_id,_ndb_struct_na_base_pair.j_auth_asym_id,?,N,Y
,,ndb_struct_na_base_pair,j_auth_seq_id,_ndb_struct_na_base_pair.j_auth_seq_id,?,N,Y
,,ndb_struct_na_base_pair,j_label_asym_id,_ndb_struct_na_base_pair.j_label_asym_id,?,N,Y
,,ndb_struct_na_base_pair,j_label_comp_id,_ndb_struct_na_base_pair.j_label_comp_id,?,N,Y
,,ndb_struct_na_base_pair,j_label_seq_id,_ndb_struct_na_base_pair.j_label_seq_id,?,N,Y
,,ndb_struct_na_base_pair,j_PDB_ins_code,_ndb_struct_na_base_pair.j_PDB_ins_code,?,N,Y
,,ndb_struct_na_base_pair,j_symmetry,_ndb_struct_na_base_pair.j_symmetry,?,N,Y
,,ndb_struct_na_base_pair,model_number,_ndb_struct_na_base_pair.model_number,?,N,Y
