Enumeration ID,Enum ordinal,Enum value,Enum value desc
35,33,dipole_dipole_relaxation,enumeration_text
35,34,dipole_dipole_cross_correlations,enumeration_text
35,35,theoretical_dipole_dipole_cross_correlations,enumeration_text
35,36,CSA_CSA_cross_correlation_relaxation,enumeration_text
35,37,dipole_CSA_cross_correlation_relaxation,enumeration_text
36,1,1H chemical shifts,enumeration_text
36,2,2H chemical shifts,enumeration_text
36,3,3H chemical shifts,enumeration_text
36,4,13C chemical shifts,enumeration_text
36,5,15N chemical shifts,enumeration_text
36,6,31P chemical shifts,enumeration_text
36,7,111Cd chemical shifts,enumeration_text
36,8,113Cd chemical shifts,enumeration_text
36,9,theoretical 1H chemical shifts,enumeration_text
36,10,theoretical 13C chemical shifts,enumeration_text
36,11,theoretical 15N chemical shifts,enumeration_text
36,12,chemical rates,enumeration_text
36,13,coupling constants,enumeration_text
36,14,theoretical coupling constants,enumeration_text
36,15,chemical shift isotope effects,enumeration_text
36,16,chemical shift perturbation values,enumeration_text
36,17,T1 relaxation values,enumeration_text
36,18,theoretical T1 relaxation values,enumeration_text
36,19,T1rho relaxation values,enumeration_text
36,20,T2 relaxation values,enumeration_text
36,21,theoretical T2 relaxation values,enumeration_text
36,22,dipole-dipole relaxation values,enumeration_text
36,23,dipole-dipole cross correlation relaxation values,enumeration_text
36,24,theoretical dipole-dipole cross-correlation values,enumeration_text
36,25,chemical shift anisotropy values,enumeration_text
36,26,chemical shift anisotropy tensor values,enumeration_text
36,27,quadrupolar couplings,enumeration_text
36,28,theoretical chemical shifts,enumeration_text
36,29,chemical shift tensors,enumeration_text
36,30,residual dipolar couplings,enumeration_text
36,31,dipolar coupling values,enumeration_text
36,32,dipolar coupling tensor values,enumeration_text
36,33,heteronuclear NOE values,enumeration_text
36,34,theoretical heteronuclear NOE values,enumeration_text
36,35,homonuclear NOE values,enumeration_text
36,36,order parameters,enumeration_text
36,37,spectral density values,enumeration_text
36,38,H exchange rates,enumeration_text
36,39,H exchange protection factors,enumeration_text
36,40,pKa values,enumeration_text
36,41,pH NMR parameter values,enumeration_text
36,42,binding constants,enumeration_text
36,43,D/H fractionation factors,enumeration_text
36,44,bond orientation values,enumeration_text
36,45,deduced secondary structure values,enumeration_text
36,46,deduced hydrogen bonds,enumeration_text
36,47,distance constraints,enumeration_text
36,48,ambiguous distance constraints,enumeration_text
36,49,hydrogen bond distance constraints,enumeration_text
36,50,torsion angle constraints,enumeration_text
36,51,chemical shift constraints,enumeration_text
36,52,symmetry constraints,enumeration_text
36,53,19F chemical shifts,enumeration_text
36,54,6Li chemical shifts,enumeration_text
36,55,10B chemical shifts,enumeration_text
36,56,11B chemical shifts,enumeration_text
36,57,17O chemical shifts,enumeration_text
36,58,23Na chemical shifts,enumeration_text
36,59,29Si chemical shifts,enumeration_text
36,60,35Cl chemical shifts,enumeration_text
36,61,129Xe chemical shifts,enumeration_text
36,62,195Pt chemical shifts,enumeration_text
256,1,isotropic,enumeration_text
256,2,anisotropic,enumeration_text
256,3,solid,enumeration_text
255,1,isotropic,enumeration_text
255,2,anisotropic,enumeration_text
255,3,solid,enumeration_text
2,1,mmCIF,enumeration_text
2,2,PDB,enumeration_text
3,1,ARIA,enumeration_text
3,2,CNS,enumeration_text
3,3,CYANA,enumeration_text
3,4,DISCOVER,enumeration_text
3,5,X-PLOR,enumeration_text
186,1,isotropic,enumeration_text
186,2,anisotropic,enumeration_text
186,3,solid,enumeration_text
237,1,isotropic,enumeration_text
237,2,anisotropic,enumeration_text
237,3,solid,enumeration_text
236,1,s-1,enumeration_text
236,2,ms-1,enumeration_text
236,3,us-1,enumeration_text
290,1,averaging method,enumeration_text
290,2,number monomers,enumeration_text
290,3,pseudoatom corrections,enumeration_text
290,4,potential function,enumeration_text
290,5,temperature,enumeration_text
290,6,exponent,enumeration_text
290,7,switch distance,enumeration_text
290,8,asymptote slope,enumeration_text
290,9,B_high,enumeration_text
290,10,ceiling,enumeration_text
290,11,negative offset,enumeration_text
290,12,scaling constant,enumeration_text
289,1,isotropic,enumeration_text
289,2,anisotropic,enumeration_text
289,3,solid,enumeration_text
288,1,NOE,"Distance constraints determined from NOE experiments"
288,2,NOE build-up,"Distance constraints determined from a series of NOE experiments with different mixing times"
288,3,NOE not seen,"Distance constraints supplied when an expected NOE was not observed"
288,4,ROE,"Distance constraints determined from ROE experiments"
288,5,ROE build-up,"Distance constraints determine from a series of ROE experiments with different mixing times"
288,6,hydrogen bond,"Hydrogen bond distance constraints"
288,7,disulfide bond,"Disulfide bond distance constraints"
288,8,paramagnetic relaxation,"Distance constraints determined from paramagnetic relaxation studies"
288,9,symmetry,"Distance constraint enforces symmetry - for example to enforce symmetry between monomers in a multimer"
288,10,general distance,"Specific distance constraint is not known"
143,1,ml,enumeration_text
51,1,native,enumeration_text
51,2,denatured,enumeration_text
51,3,molten globule,enumeration_text
51,4,unfolded,enumeration_text
51,5,intrinsically disordered,enumeration_text
51,6,partially disordered,enumeration_text
51,7,na,enumeration_text
66,1,amide,enumeration_text
66,2,covalent,enumeration_text
66,3,directed,enumeration_text
66,4,disulfide,enumeration_text
66,5,ester,enumeration_text
66,6,ether,enumeration_text
66,7,hydrogen,enumeration_text
66,8,metal coordination,enumeration_text
66,9,peptide,enumeration_text
66,10,thioether,enumeration_text
66,11,oxime,enumeration_text
66,12,thioester,enumeration_text
66,13,phosphoester,enumeration_text
66,14,phosphodiester,enumeration_text
66,15,diselenide,enumeration_text
66,16,na,enumeration_text
67,1,sing,"single bond"
67,2,doub,"double bond"
67,3,trip,"triple bond"
67,4,quad,"quadruple bond"
67,5,arom,"aromatic bond"
67,6,poly,"polymeric bond"
67,7,delo,"delocalized double bond"
67,8,pi,"pi bond"
67,9,directed,"N ->O"
64,1,common,"An often used full name for the entity"
64,2,abbreviation,"Common abbreviation used in the literature for the entity"
64,3,synonym,"A synonym used for the entity"
62,1,BMRB,enumeration_text
62,2,DBJ,enumeration_text
62,3,EMBL,enumeration_text
62,4,GB,enumeration_text
62,5,PDB,enumeration_text
62,6,PIR,enumeration_text
62,7,PRF,enumeration_text
62,8,REF,enumeration_text
62,9,SP,enumeration_text
62,10,UNP,enumeration_text
62,11,NCBI,enumeration_text
62,12,HUGO,"HUGO Gene Nomenclature Committee"
62,13,tRNADB,"transfer RNA database"
62,14,BMRB(withdrawn),enumeration_text
63,1,solution NMR,enumeration_text
63,2,solid-state NMR,enumeration_text
63,3,X-ray crystallography,enumeration_text
78,1,Escherichia,enumeration_text
77,1,Escherichia coli,enumeration_text
77,2,Aspergillus niger,enumeration_text
77,3,Cricetulus griseus,enumeration_text
77,4,Desulfovibrio desulfuricans,enumeration_text
77,5,Pichia pastoris,enumeration_text
77,6,Saccharomyces cerevisiae,enumeration_text
77,7,Spodoptera frugiperda,enumeration_text
77,8,wheat germ - cell free,enumeration_text
77,9,E. coli - cell free,enumeration_text
79,1,coli,enumeration_text
76,1,recombinant technology,enumeration_text
76,2,purified from the natural source,enumeration_text
76,3,chemical synthesis,enumeration_text
76,4,cell free synthesis,enumeration_text
76,5,enzymatic semisynthesis,enumeration_text
76,6,reverse transcriptase,enumeration_text
76,7,obtained from a collaborator,enumeration_text
76,8,obtained from a vendor,enumeration_text
76,9,na,enumeration_text
80,1,plasmid,enumeration_text
80,2,baculovirus,enumeration_text
80,3,other virus,enumeration_text
80,4,cosmid,enumeration_text
71,1,Metazoa,enumeration_text
71,2,Fungi,enumeration_text
71,3,Viridiplantae,enumeration_text
71,4,Protista,enumeration_text
71,5,Not applicable,enumeration_text
72,1,brain,enumeration_text
72,2,heart,enumeration_text
72,3,intestine,enumeration_text
72,4,kidney,enumeration_text
72,5,liver,enumeration_text
72,6,lung,enumeration_text
72,7,pancreas,enumeration_text
72,8,skin,enumeration_text
72,9,testicle,enumeration_text
72,10,leaf,enumeration_text
72,11,venom gland,enumeration_text
72,12,oral mucosa submandibular-sublingual glands,enumeration_text
72,13,salivary glands,enumeration_text
72,14,oocyte,enumeration_text
72,15,breast,enumeration_text
72,16,stomach,enumeration_text
72,17,electric organ,enumeration_text
72,18,eye,enumeration_text
72,19,ileum,enumeration_text
72,20,small intestine,enumeration_text
72,21,seed,enumeration_text
72,22,blood,enumeration_text
72,23,duodendum,enumeration_text
72,24,jejunum,enumeration_text
72,25,vulva,enumeration_text
72,26,hepatopancreas,enumeration_text
72,27,placenta,enumeration_text
72,28,skeletal muscle,enumeration_text
72,29,aorta,enumeration_text
72,30,telson,enumeration_text
72,31,ubiquitous,enumeration_text
72,32,aciniform gland,enumeration_text
72,33,endoskeleton,enumeration_text
72,34,heamolymph,enumeration_text
72,35,mucous epithelium,enumeration_text
72,36,cardiac skeletal muscle,enumeration_text
72,37,seminal vesicles,enumeration_text
72,38,antennae,enumeration_text
72,39,fruit,enumeration_text
72,40,thymus,enumeration_text
72,41,egg white,enumeration_text
72,42,na,enumeration_text
74,1,chloroplast,enumeration_text
74,2,endoplasmic reticulum,enumeration_text
74,3,golgi apparatus,enumeration_text
74,4,mitochondria,enumeration_text
74,5,nucleus,enumeration_text
74,6,vacuole,enumeration_text
74,7,acrosome,enumeration_text
74,8,autophagosome,enumeration_text
74,9,centriole,enumeration_text
74,10,cilium,enumeration_text
74,11,eyespot apparatus,enumeration_text
74,12,glycosome,enumeration_text
74,13,glyoxysome,enumeration_text
74,14,hydrogenosome,enumeration_text
74,15,lysosome,enumeration_text
74,16,melanosome,enumeration_text
74,17,mitosome,enumeration_text
74,18,myofibril,enumeration_text
74,19,nucleolus,enumeration_text
74,20,parenthesome,enumeration_text
74,21,peroxisome,enumeration_text
74,22,proteasome,enumeration_text
74,23,ribosome,enumeration_text
74,24,vesicle,enumeration_text
74,25,cytosol,enumeration_text
74,26,cytoskeleton,enumeration_text
74,27,endomembrane system,enumeration_text
74,28,nucleosome,enumeration_text
74,29,microtubule,enumeration_text
74,30,cell membrane,enumeration_text
69,1,Homo sapiens,enumeration_text
69,2,Escherichia coli,enumeration_text
69,3,Mus musculus,enumeration_text
69,4,Rattus norvegicus,enumeration_text
69,5,Saccharomyces cerevisiae,enumeration_text
69,6,Bos taurus,enumeration_text
69,7,Bos primigenius,enumeration_text
69,8,Gallus gallus,enumeration_text
69,9,Maleagris gallopavo,enumeration_text
69,10,Drosophila melanogaster,enumeration_text
69,11,Bacillus subtilis,enumeration_text
69,12,Arabidopsis thaliana,enumeration_text
69,13,Staphylococcus aureus,enumeration_text
69,14,Oryctolagus cuniculus,enumeration_text
69,15,Clostridium pasteurianum,enumeration_text
69,16,Equus caballus,enumeration_text
69,17,Pseudomonas aeruginosa,enumeration_text
69,18,Thermotoga maritima,enumeration_text
69,19,Thermus thermophilus,enumeration_text
69,20,Methanobacterium thermoautotrophicum,enumeration_text
69,21,Xenopus laevis,enumeration_text
69,22,Amaranthus caudatus,enumeration_text
69,23,Anabaena variabilis,enumeration_text
69,24,Anemonia sulcata,enumeration_text
69,25,Apis mellifera,enumeration_text
69,26,Aquifex aeolicus,enumeration_text
69,27,Arachis hypogea,enumeration_text
69,28,Azotobacter vinelandii,enumeration_text
69,29,Bacillus amyloliquefaciens,enumeration_text
69,30,Bacillus circulans,enumeration_text
69,31,Bacillus pasteurii,enumeration_text
69,32,Bacillus stearothermophilus,enumeration_text
69,33,Bombyx mori,enumeration_text
69,34,Borrelia burgdorferi,enumeration_text
69,35,Bungarus multicinctus,enumeration_text
69,36,Caenorhabditis elegans,enumeration_text
69,37,Canis familiaris,enumeration_text
69,38,Centruroides noxius,enumeration_text
69,39,Chlamydomonas reinhardtii,enumeration_text
69,40,Conus geographus,enumeration_text
69,41,Conus imperialis,enumeration_text
69,42,Conus purpurascens,enumeration_text
69,43,Cricetulus griseus,enumeration_text
69,44,Cucurbita maxima,enumeration_text
69,45,Desulfovibrio gigas,enumeration_text
69,46,Desulfovibrio vulgaris,enumeration_text
69,47,Enterococcus faecalis,enumeration_text
69,48,Glycera dibranchiata,enumeration_text
69,49,Hadronyche versuta,enumeration_text
69,50,Haemophilus influenzae,enumeration_text
69,51,Halobacterium halobium,enumeration_text
69,52,Hirudo medicinalis,enumeration_text
69,53,HIV,enumeration_text
69,54,Hordeum vulgare,enumeration_text
69,55,Hydrogenobacter thermophilus,enumeration_text
69,56,Lactobacillus casei,enumeration_text
69,57,Lactococcus lactis,enumeration_text
69,58,Leiurus quinquestriatus,enumeration_text
69,59,Lentivirus human immunodeficiency virus,enumeration_text
69,60,Methanococcus jannaschii,enumeration_text
69,61,Methanococcus thermolithotrophicus,enumeration_text
69,62,Methanothermobacter thermautotrophicus,enumeration_text
69,63,Morbillivirus,enumeration_text
69,64,Mycobacterium tuberculosis,enumeration_text
69,65,Naja oxiana,enumeration_text
69,66,Neisseria meningitidis,enumeration_text
69,67,Neurospora crassa,enumeration_text
69,68,Opisthacanthus madagascariensis,enumeration_text
69,69,Oryza sativa,enumeration_text
69,70,Ovis aries,enumeration_text
69,71,Pandinus imperator,enumeration_text
69,72,Paracoccus denitrificans,enumeration_text
69,73,Physeter catodon,enumeration_text
69,74,Pisum sativum,enumeration_text
69,75,Pseudomonas putida,enumeration_text
69,76,Pyrococcus furiosus,enumeration_text
69,77,Rana catesbeiana,enumeration_text
69,78,Rhodobacter sphaeroides,enumeration_text
69,79,Rhodospirillum rubrum,enumeration_text
69,80,Salmonella typhimurium,enumeration_text
69,81,Schizosaccharomyces pombe,enumeration_text
69,82,Selenocosmia hainana,enumeration_text
69,83,Solanum tuberosum,enumeration_text
69,84,Streptomyces carzinostaticus,enumeration_text
69,85,Sulfolobus solfataricus,enumeration_text
69,86,Sus scrofa,enumeration_text
69,87,Thermoplasma acidophilum,enumeration_text
69,88,Thermosynechococcus elongatus,enumeration_text
69,89,Trichoderma reesei,enumeration_text
75,1,saliva,enumeration_text
75,2,semen,enumeration_text
75,3,vaginal fluid,enumeration_text
75,4,venom,enumeration_text
75,5,hen egg white,enumeration_text
75,6,sensillum lymph,enumeration_text
75,7,milk,enumeration_text
75,8,blood,enumeration_text
75,9,dermal,enumeration_text
75,10,urine,enumeration_text
75,11,extracellular,enumeration_text
75,12,cement,enumeration_text
70,1,Archaea,enumeration_text
70,2,Bacteria,prokaryotes
70,3,Eukaryota,enumeration_text
70,4,Viroid,enumeration_text
70,5,Viruses,enumeration_text
70,6,Other,enumeration_text
70,7,Unclassified,enumeration_text
73,1,skin,enumeration_text
68,1,organism,enumeration_text
68,2,virus,enumeration_text
68,3,plasmid,enumeration_text
68,4,cosmid,enumeration_text
68,5,multiple natural sources,enumeration_text
68,6,no natural source,enumeration_text
68,7,not applicable,enumeration_text
65,1,IUPAC,enumeration_text
65,2,CAS name,enumeration_text
65,3,CAS registry number,enumeration_text
65,4,BMRB,enumeration_text
65,5,Three letter code,enumeration_text
65,6,Pfam,enumeration_text
65,7,Swiss-Prot,enumeration_text
65,8,EC,enumeration_text
65,9,NCBI,enumeration_text
59,1,protein,enumeration_text
59,2,DNA,enumeration_text
59,3,RNA,enumeration_text
59,4,DNA/RNA hybrid,enumeration_text
59,5,polysaccharide,enumeration_text
60,1,cyclic-pseudo-peptide,enumeration_text
60,2,polypeptide(L),enumeration_text
60,3,polydeoxyribonucleotide,DNA
60,4,polyribonucleotide,RNA
60,5,polydeoxyribonucleotide/polyribonucleotide hybrid,enumeration_text
60,6,polypeptide(D),enumeration_text
60,7,polysaccharide(D),enumeration_text
60,8,polysaccharide(L),enumeration_text
60,9,other,enumeration_text
61,1,all disulfide bound,enumeration_text
61,2,all other bound,enumeration_text
61,3,all free,enumeration_text
61,4,not present,enumeration_text
61,5,not available,enumeration_text
61,6,unknown,enumeration_text
61,7,not reported,enumeration_text
61,8,free and disulfide bound,enumeration_text
61,9,free and other bound,enumeration_text
61,10,free disulfide and other bound,enumeration_text
61,11,disulfide and other bound,enumeration_text
58,1,polymer,"A biological polymer (protein$ peptide$ nucleic acid$ etc.)"
58,2,non-polymer,"Ligand$ metal ion$ or other non-polymeric molecule"
58,3,water,enumeration_text
58,4,aggregate,enumeration_text
58,5,solvent,enumeration_text
30,1,Sr.,Senior
30,2,Jr.,Junior
30,3,I,First
30,4,II,Second
30,5,III,Third
30,6,IV,Fourth
30,7,V,Fifth
24,1,NMR,enumeration_text
24,2,X-ray,enumeration_text
24,3,SAXS,enumeration_text
24,4,WAXS,enumeration_text
24,5,EMR,enumeration_text
24,6,FRET,enumeration_text
24,7,MS,enumeration_text
24,8,Theoretical,enumeration_text
24,9,MD,enumeration_text
25,1,solution,"Experiments using solution samples"
25,2,solid-state,"Experiments using samples in the solid-state"
1,1,PDB/BMRB,enumeration_text
1,2,BMRB Only,enumeration_text
34,1,Accelerated Technologies Center for Gene to 3D Structure,enumeration_text
34,2,Assembly$ Dynamics and Evolution of Cell-Cell and Cell-Matrix Adhesions,enumeration_text
34,3,Architecture and Function of Biological Macromolecules Structure Genomics,ASG
34,4,Atoms-to-Animals: The Immune Function Network,enumeration_text
34,5,Bacterial targets at IGS-CNRS$ France,enumeration_text
34,6,Berkeley Structural Genomics Center,BSGC
34,7,Center for Eukaryotic Structural Genomics,CESG
34,8,Center for High-Throughput Structural Biology,enumeration_text
34,9,Center for Membrane Proteins of Infectious Diseases,enumeration_text
34,10,Center for Structural Genomics of Infectious Diseases,enumeration_text
34,11,Center for Structures of Membrane Proteins,enumeration_text
34,12,Center for the X-ray Structure Determination of Human Transporters,enumeration_text
34,13,Chaperone-Enabled Studies of Epigenetic Regulation Enzymes,enumeration_text
34,14,Enzyme Discovery for Natural Product Biosynthesis,enumeration_text
34,15,GPCR Network,enumeration_text
34,16,Integrated Center for Structure and Function Innovation,enumeration_text
34,17,Israel Structural Proteomics Center,enumeration_text
34,18,Joint Center for Structural Genomics,JCSG
34,19,Marseilles Structural Genomics Program @ AFMB,enumeration_text
34,20,Medical Structural Genomics of Pathogenic Protozoa,enumeration_text
34,21,Membrane Protein Structural Biology Consortium,enumeration_text
34,22,Membrane Protein Structures by Solution NMR,enumeration_text
34,23,Midwest Center for Structural Genomics,MCSG
34,24,Mitochondrial Protein Partnership,enumeration_text
34,25,Montreal-Kingston Bacterial Structural Genomics Initiative,enumeration_text
34,26,Mycobacterium Tuberculosis Structural Proteomics Project,enumeration_text
34,27,New York Consortium on Membrane Protein Structure,enumeration_text
34,28,New York SGX Research Center for Structural Genomics,enumeration_text
34,29,New York Structural Genomics Research Consortium,NYSGRC
34,30,New York Structural GenomiX Research Consortium,enumeration_text
34,31,Northeast Structural Genomics Consortium,enumeration_text
34,32,North West Structural Genomics Centre,NWSGC
34,33,Nucleocytoplasmic Transport: a Target for Cellular Control,enumeration_text
34,34,Ontario Centre for Structural Proteomics,enumeration_text
34,35,Oxford Protein Production Facility,enumeration_text
34,36,Paris-Sud Yeast Structural Genomics,enumeration_text
34,37,Partnership for Stem Cell Biology,enumeration_text
34,38,Partnership for T-Cell Biology,enumeration_text
34,39,Program for the Characterization of Secreted Effector Proteins,enumeration_text
34,40,Protein Structure Factory,enumeration_text
34,41,RIKEN Structural Genomics/Proteomics Initiative,enumeration_text
34,42,Scottish Structural Proteomics Facility,enumeration_text
34,43,Seattle Structural Genomics Center for Infectious Disease,enumeration_text
34,44,Southeast Collaboratory for Structural Genomics,enumeration_text
34,45,Structural Genomics Consortium,enumeration_text
34,46,Structural Genomics Consortium for Research on Gene Expression,enumeration_text
34,47,Structural Genomics of Pathogenic Protozoa Consortium,enumeration_text
34,48,Structural Proteomics in Europe,enumeration_text
34,49,Structural Proteomics in Europe 2,enumeration_text
34,50,Structure 2 Function Project,enumeration_text
34,51,Structure$ Dynamics and Activation Mechanisms of Chemokine Receptors,enumeration_text
34,52,Structure-Function Studies of Tight Junction Membrane Proteins,enumeration_text
34,53,Structures of Mtb Proteins Conferring Susceptibility to Known Mtb Inhibitors,enumeration_text
34,54,TB Structural Genomics Consortium,enumeration_text
34,55,Transcontinental EM Initiative for Membrane Protein Structure,enumeration_text
34,56,Transmembrane Protein Center,enumeration_text
34,57,Yeast Structural Genomics,YSG
23,1,REL,"Release"
23,2,HOLD,"On hold until yyyy-mm-dd"
23,3,HPUB,"On hold until publication"
23,4,OBS,"Entry has been obsoleted and replaced by another entry"
23,5,WDRN,"Entry has been withdrawn by depositor"
20,1,CASP,enumeration_text
20,2,CASD-NMR,enumeration_text
20,3,FoldIt,enumeration_text
20,4,GPCR Dock,enumeration_text
17,1,Release now,"Release immediately"
17,2,Hold for publication,"Hold until primary citation is published"
17,3,Hold for 4 weeks,"Hold for 4 weeks"
17,4,Hold for 8 weeks,"Hold for 8 weeks"
17,5,Hold for 6 months,"Hold for 6 months"
17,6,Hold for 1 year,"Hold for 1 year"
15,1,Release now,"Release immediately"
15,2,Hold for publication,"Hold until primary citation is published"
15,3,Hold for 4 weeks,"Hold for 4 weeks"
15,4,Hold for 8 weeks,"Hold for 8 weeks"
15,5,Hold for 6 months,"Hold for 6 months"
15,6,Hold for 1 year,"Hold for 1 year"
16,1,Release now,"Release immediately"
16,2,Hold for publication,"Hold until primary citation is published"
16,3,Hold for 4 weeks,"Hold for 4 weeks"
16,4,Hold for 8 weeks,"Hold for 8 weeks"
16,5,Hold for 6 months,"Hold for 6 months"
16,6,Hold for 1 year,"Hold for 1 year"
18,1,Release now,"Release immediately"
18,2,Hold for publication,"Hold until primary citation is published"
18,3,Hold for 4 weeks,"Hold for 4 weeks"
18,4,Hold for 8 weeks,"Hold for 8 weeks"
18,5,Hold for 6 months,"Hold for 6 months"
18,6,Hold for 1 year,"Hold for 1 year"
19,1,Release now,"Release sequence information in status reports immediately"
19,2,Hold for release,enumeration_text
13,1,NMR,enumeration_text
13,2,Theoretical,enumeration_text
14,1,solution,"Experiments using solution samples"
14,2,solid-state,"Experiments using samples in the solid-state"
14,3,theoretical,"Data derived from theoretical calculations"
10,1,NMR-STAR,"NMR-STAR file format"
11,1,1.0,enumeration_text
11,2,2.0,enumeration_text
11,3,2.1,enumeration_text
11,4,2.1.1,enumeration_text
11,5,3.1,enumeration_text
11,6,3.0.8.59,enumeration_text
11,7,3.0.8.112,enumeration_text
11,8,3.1.1.15,enumeration_text
11,9,3.1.0.44,enumeration_text
11,10,3.1.1.1,enumeration_text
11,11,3.1.0.52,enumeration_text
11,12,3.0.9.14,enumeration_text
11,13,3.0.8.125,enumeration_text
11,14,3.1.1.16,enumeration_text
11,15,3.0.2.8,enumeration_text
11,16,3.0.8.76,enumeration_text
11,17,3.0.8.96,enumeration_text
11,18,3.0.8.78,enumeration_text
11,19,3.0.8.34,enumeration_text
11,20,3.0.8.109,enumeration_text
11,21,3.1.1.20,enumeration_text
11,22,3.0.8.120,enumeration_text
11,23,3.0.2.3,enumeration_text
11,24,3.0.9.2,enumeration_text
11,25,3.0,enumeration_text
11,26,3.1.1.24,enumeration_text
11,27,3.0.8.116,enumeration_text
11,28,3.0.8.100,enumeration_text
11,29,3.1.1.29,enumeration_text
11,30,3.1.1.19,enumeration_text
11,31,3.0.8.111,enumeration_text
11,32,3.0.2.2,enumeration_text
11,33,3.1.0.29,enumeration_text
11,34,3.1.1.14,enumeration_text
11,35,3.1.1.31,enumeration_text
11,36,3.0.8.94,enumeration_text
11,37,3.0.9.13,enumeration_text
11,38,3.1.0.41,enumeration_text
11,39,3.0.8.53,enumeration_text
11,40,3.1.1.21,enumeration_text
11,41,3.1.1.7,enumeration_text
11,42,3.1.1.40,enumeration_text
11,43,3.1.1.44,enumeration_text
11,44,3.1.1.61,enumeration_text
12,1,1.0,enumeration_text
12,2,2.0,enumeration_text
12,3,2.1,enumeration_text
12,4,2.1.1,enumeration_text
12,5,3.1,enumeration_text
12,6,3.0.8.100,enumeration_text
12,7,3.0.8.59,enumeration_text
12,8,3.0.8.58,enumeration_text
12,9,3.1.1.15,enumeration_text
12,10,3.0.8.112,enumeration_text
12,11,3.0.8.111,enumeration_text
12,12,3.0.2.8,enumeration_text
12,13,3.0.9.14,enumeration_text
12,14,3.0.8.125,enumeration_text
12,15,3.0.9.2,enumeration_text
12,16,3.0.8.96,enumeration_text
12,17,3.0.8.78,enumeration_text
12,18,3.0.8.34,enumeration_text
12,19,3.0.8.109,enumeration_text
12,20,3.0.8.120,enumeration_text
12,21,3.1.0.46,enumeration_text
12,22,3.1.1.31,enumeration_text
12,23,3.0.8.94,enumeration_text
12,24,3.1.1.21,enumeration_text
12,25,3.0.9.13,enumeration_text
12,26,3.0.8.116,enumeration_text
12,27,3.0.8.53,enumeration_text
21,1,Immediately,enumeration_text
21,2,On publication,enumeration_text
21,3,In one year,enumeration_text
21,4,At a specific future date,enumeration_text
22,1,REL,enumeration_text
22,2,HOLD,enumeration_text
22,3,REV,enumeration_text
22,4,BIB,enumeration_text
8,1,macromolecule,enumeration_text
8,2,metabolite,enumeration_text
8,3,natural product,enumeration_text
8,4,other small molecule,enumeration_text
8,5,biological small molecule structure,enumeration_text
9,1,original,enumeration_text
9,2,update,enumeration_text
9,3,obsolete,enumeration_text
133,1,NMR experiment directory,enumeration_text
133,2,Time-domain (raw spectral data),enumeration_text
133,3,Pulse sequence image file,enumeration_text
133,4,Pulse sequence,enumeration_text
133,5,Pulse field gradient,enumeration_text
133,6,Peak list,enumeration_text
133,7,Spectral image,enumeration_text
133,8,Acquisition parameters,enumeration_text
133,9,Processing parameters,enumeration_text
133,10,na,enumeration_text
131,1,2D 1H-15N HSQC,enumeration_text
131,2,2D 1H-15N HSQC NH2 only,enumeration_text
131,3,2D 1H-13C HSQC,enumeration_text
131,4,2D 1H-13C HSQC aliphatic,enumeration_text
131,5,2D 1H-13C HSQC aromatic,enumeration_text
131,6,2D 1H-1H TOCSY,enumeration_text
131,7,2D DQF-COSY,enumeration_text
131,8,2D 1H-1H COSY,enumeration_text
131,9,2D 1H-1H NOESY,enumeration_text
131,10,3D CBCA(CO)NH,enumeration_text
131,11,3D C(CO)NH,enumeration_text
131,12,3D HNCO,enumeration_text
131,13,3D HNCA,enumeration_text
131,14,3D HNCACB,enumeration_text
131,15,3D HBHA(CO)NH,enumeration_text
131,16,3D HN(CO)CA,enumeration_text
131,17,3D H(CCO)NH,enumeration_text
131,18,3D HCCH-TOCSY,enumeration_text
131,19,3D HNHA,enumeration_text
131,20,3D 1H-15N NOESY,enumeration_text
131,21,3D 1H-15N TOCSY,enumeration_text
131,22,3D 1H-13C NOESY,enumeration_text
131,23,3D 1H-13C NOESY aliphatic,enumeration_text
131,24,3D 1H-13C NOESY aromatic,enumeration_text
131,25,3D HNHB,enumeration_text
131,26,3D HCCH-COSY,enumeration_text
131,27,3D HCACO,enumeration_text
131,28,3D HN(COCA)CB,enumeration_text
131,29,15N-(1H) NOE,enumeration_text
131,30,13C-(1H) NOE,enumeration_text
132,1,isotropic,enumeration_text
132,2,anisotropic,enumeration_text
276,1,distance term,enumeration_text
276,2,torsion angle term,enumeration_text
276,3,1J coupling term,enumeration_text
276,4,3J coupling term,enumeration_text
276,5,13C shift term,enumeration_text
276,6,1H shift term,enumeration_text
276,7,dipolar couplings term,enumeration_text
276,8,2H isotope shift term,enumeration_text
276,9,T1 term,enumeration_text
276,10,T2 term,enumeration_text
276,11,CSA term,enumeration_text
276,12,Pseudocontact shift term,enumeration_text
276,13,covalent geometry bond term,enumeration_text
276,14,covalent geometry angles term,enumeration_text
276,15,covalent geometry impropers term,enumeration_text
276,16,non-bonded van der Waals interaction term,enumeration_text
276,17,non-bonded radius of gyration interaction term,enumeration_text
277,1,kcal/mol*A2,"bonds; distance; radius of gyration; planarity"
277,2,kcal/mol*rad2,"angle or dihedral angle"
277,3,kcal/mol*A4,van der Waals
277,4,kcal/mol*Hz2,dipolar coupling; scalar couplings; T1/T2; CSA
277,5,kcal/mol*ppm2,Chemical shifts; pseudocontact shifts
285,1,isotropic,enumeration_text
285,2,anisotropic,enumeration_text
